model,event_index,year,draw_number,drawing_no,predicted_top6,actual_numbers,matched_numbers,hit_count
frequency_baseline,9263,2018,90,1,4 44 21 49 6 11,8 12 14 17 30 37,,0
frequency_baseline,9264,2018,91,1,4 44 21 49 6 11,2 7 20 33 34 44,44,1
frequency_baseline,9265,2018,92,1,4 44 21 49 6 11,9 15 18 19 21 47,21,1
frequency_baseline,9266,2018,93,1,4 44 21 49 6 11,2 3 5 9 45 47,,0
frequency_baseline,9267,2018,94,1,4 44 21 49 6 11,1 8 32 42 47 49,49,1
frequency_baseline,9268,2018,95,1,4 44 21 49 6 11,1 11 13 19 32 38,11,1
frequency_baseline,9269,2018,96,1,4 44 21 49 6 11,2 5 17 26 35 47,,0
frequency_baseline,9270,2018,97,1,4 44 21 49 6 11,3 11 14 22 38 47,11,1
frequency_baseline,9271,2018,98,1,4 44 21 49 6 11,2 8 12 34 40 41,,0
frequency_baseline,9272,2018,99,1,4 44 21 49 6 11,8 18 20 38 40 41,,0
frequency_baseline,9273,2018,100,1,4 44 21 49 6 11,11 13 23 32 38 42,11,1
frequency_baseline,9274,2018,101,1,4 44 21 49 6 11,8 14 16 34 39 45,,0
frequency_baseline,9275,2018,102,1,4 44 21 49 6 11,2 15 21 33 41 48,21,1
frequency_baseline,9276,2018,103,1,4 44 21 49 6 11,3 7 9 21 44 49,21 44 49,3
frequency_baseline,9277,2018,104,1,4 44 21 49 6 11,10 25 27 29 31 39,,0
frequency_baseline,9278,2019,1,1,4 44 21 49 6 11,3 8 21 26 29 35,21,1
frequency_baseline,9279,2019,2,1,4 44 21 49 6 11,12 19 25 35 36 38,,0
frequency_baseline,9280,2019,3,1,4 44 21 49 6 11,2 7 28 36 39 48,,0
frequency_baseline,9281,2019,4,1,4 44 21 49 6 11,2 4 15 25 42 44,4 44,2
frequency_baseline,9282,2019,5,1,4 44 21 49 6 11,6 11 22 24 29 38,6 11,2
frequency_baseline,9283,2019,6,1,4 44 21 49 6 11,11 13 14 17 31 42,11,1
frequency_baseline,9284,2019,7,1,4 44 21 49 11 6,9 14 17 21 26 44,21 44,2
frequency_baseline,9285,2019,8,1,4 44 21 49 11 6,8 12 21 37 38 48,21,1
frequency_baseline,9286,2019,9,1,4 44 21 49 11 6,16 25 26 30 34 42,,0
frequency_baseline,9287,2019,10,1,4 44 21 49 11 6,1 3 27 33 35 37,,0
frequency_baseline,9288,2019,11,1,4 44 21 49 11 6,5 8 17 20 35 49,49,1
frequency_baseline,9289,2019,12,1,4 44 21 49 11 6,5 26 35 43 44 48,44,1
frequency_baseline,9290,2019,13,1,4 44 21 49 11 6,17 19 24 30 38 42,,0
frequency_baseline,9291,2019,14,1,4 44 21 49 11 6,18 21 23 46 47 49,21 49,2
frequency_baseline,9292,2019,15,1,4 44 21 49 11 6,10 19 22 27 40 49,49,1
frequency_baseline,9293,2019,16,1,4 44 21 49 11 6,8 11 21 28 32 45,11 21,2
frequency_baseline,9294,2019,17,1,4 44 21 49 11 6,1 8 13 37 46 49,49,1
frequency_baseline,9295,2019,18,1,4 44 21 49 11 6,18 21 28 32 40 46,21,1
frequency_baseline,9296,2019,19,1,4 44 21 49 11 6,3 17 19 38 42 43,,0
frequency_baseline,9297,2019,20,1,4 44 21 49 11 6,4 11 18 26 33 40,4 11,2
frequency_baseline,9298,2019,21,1,4 44 21 49 11 6,11 19 23 38 43 47,11,1
frequency_baseline,9299,2019,22,1,4 44 21 49 11 6,3 9 15 23 34 42,,0
frequency_baseline,9300,2019,23,1,4 44 21 49 11 6,8 23 31 39 45 49,49,1
frequency_baseline,9301,2019,24,1,4 44 21 49 11 6,5 11 19 23 35 42,11,1
frequency_baseline,9302,2019,25,1,4 44 21 49 11 6,6 9 24 29 34 36,6,1
frequency_baseline,9303,2019,26,1,4 44 21 49 11 6,3 16 30 34 35 36,,0
frequency_baseline,9304,2019,27,1,4 44 21 49 11 6,13 27 28 43 45 49,49,1
frequency_baseline,9305,2019,28,1,4 44 21 49 11 6,1 9 19 27 29 43,,0
frequency_baseline,9306,2019,29,1,4 44 21 49 11 6,1 3 7 21 26 42,21,1
frequency_baseline,9307,2019,30,1,4 44 21 49 11 6,5 16 26 29 30 34,,0
frequency_baseline,9308,2019,31,1,4 44 21 49 11 34,6 7 11 12 25 48,11,1
frequency_baseline,9309,2019,32,1,4 44 21 49 11 6,17 19 20 40 43 45,,0
frequency_baseline,9310,2019,33,1,4 44 21 49 11 6,14 22 25 29 33 42,,0
frequency_baseline,9311,2019,34,1,4 44 21 49 11 6,7 13 14 30 33 46,,0
frequency_baseline,9312,2019,35,1,4 44 21 49 11 6,1 10 20 21 34 43,21,1
frequency_baseline,9313,2019,36,1,4 21 44 49 11 34,2 11 15 37 40 46,11,1
frequency_baseline,9314,2019,37,1,4 21 44 49 11 34,24 30 33 35 38 45,,0
frequency_baseline,9315,2019,38,1,4 21 44 49 11 34,9 25 34 35 40 42,34,1
frequency_baseline,9316,2019,39,1,4 21 44 49 11 34,1 17 36 38 42 45,,0
frequency_baseline,9317,2019,40,1,4 21 44 49 11 34,1 11 18 23 37 44,11 44,2
frequency_baseline,9318,2019,41,1,4 44 21 11 49 34,2 4 35 39 45 46,4,1
frequency_baseline,9319,2019,42,1,4 44 21 11 49 34,19 28 30 36 47 48,,0
frequency_baseline,9320,2019,43,1,4 44 21 11 49 34,6 18 21 28 37 38,21,1
frequency_baseline,9321,2019,44,1,4 21 44 11 49 34,8 10 20 22 25 33,,0
frequency_baseline,9322,2019,45,1,4 21 44 11 49 34,12 15 17 25 29 30,,0
frequency_baseline,9323,2019,46,1,4 21 44 11 49 34,2 4 10 17 31 45,4,1
frequency_baseline,9324,2019,47,1,4 21 44 11 49 34,8 9 18 19 34 37,34,1
frequency_baseline,9325,2019,48,1,4 21 44 11 49 34,11 12 21 35 36 49,11 21 49,3
frequency_baseline,9326,2019,49,1,4 21 44 11 49 34,9 11 15 16 25 26,11,1
frequency_baseline,9327,2019,50,1,4 21 44 11 49 34,5 7 34 35 39 49,34 49,2
frequency_baseline,9328,2019,51,1,4 21 44 11 49 34,3 6 12 19 35 45,,0
frequency_baseline,9329,2019,52,1,4 21 44 11 49 34,8 17 18 25 27 49,49,1
frequency_baseline,9330,2019,53,1,4 21 44 49 11 34,10 19 37 39 47 49,49,1
frequency_baseline,9331,2019,54,1,4 21 44 49 11 34,14 15 16 31 34 44,34 44,2
frequency_baseline,9332,2019,55,1,4 21 44 49 11 34,18 26 27 37 44 45,44,1
frequency_baseline,9333,2019,56,1,4 44 21 49 11 34,16 19 23 37 42 45,,0
frequency_baseline,9334,2019,57,1,4 44 21 49 11 34,3 15 17 19 31 49,49,1
frequency_baseline,9335,2019,58,1,4 44 21 49 11 34,3 6 12 23 35 39,,0
frequency_baseline,9336,2019,59,1,4 44 21 49 11 34,10 15 22 36 37 39,,0
frequency_baseline,9337,2019,60,1,4 44 21 49 11 34,2 20 29 32 35 44,44,1
frequency_baseline,9338,2019,61,1,4 44 21 49 11 34,2 6 9 22 30 35,,0
frequency_baseline,9339,2019,62,1,4 44 21 49 11 34,3 12 28 43 44 45,44,1
frequency_baseline,9340,2019,63,1,4 44 21 49 11 34,9 12 18 34 44 48,34 44,2
frequency_baseline,9341,2019,64,1,4 44 21 49 11 34,7 9 17 19 32 34,34,1
frequency_baseline,9342,2019,65,1,4 44 21 49 11 34,3 9 13 14 23 44,44,1
frequency_baseline,9343,2019,66,1,4 44 21 49 11 34,9 10 15 17 22 37,,0
frequency_baseline,9344,2019,67,1,4 44 21 49 11 34,23 24 26 34 40 47,34,1
frequency_baseline,9345,2019,68,1,4 44 21 49 11 34,4 20 22 27 28 46,4,1
frequency_baseline,9346,2019,69,1,4 44 21 49 11 34,13 21 32 39 45 46,21,1
frequency_baseline,9347,2019,70,1,4 44 21 49 11 34,3 7 14 32 35 44,44,1
frequency_baseline,9348,2019,71,1,4 44 21 49 11 34,6 13 24 26 31 34,34,1
frequency_baseline,9349,2019,72,1,4 44 21 49 34 11,10 15 30 34 35 48,34,1
frequency_baseline,9350,2019,73,1,4 44 21 49 34 11,1 12 16 35 39 48,,0
frequency_baseline,9351,2019,74,1,4 44 21 49 34 11,15 19 36 43 45 46,,0
frequency_baseline,9352,2019,75,1,4 44 21 49 34 11,11 13 19 21 44 46,11 21 44,3
frequency_baseline,9353,2019,76,1,4 44 21 49 34 11,27 30 33 34 43 47,34,1
frequency_baseline,9354,2019,77,1,4 44 21 34 49 11,2 7 14 26 30 32,,0
frequency_baseline,9355,2019,78,1,4 44 21 34 49 11,1 8 16 21 27 41,21,1
frequency_baseline,9356,2019,79,1,4 44 21 34 49 11,2 9 28 37 39 45,,0
frequency_baseline,9357,2019,80,1,4 44 21 34 49 11,15 18 27 35 45 49,49,1
frequency_baseline,9358,2019,81,1,4 44 21 49 34 11,1 13 17 30 43 46,,0
frequency_baseline,9359,2019,82,1,4 44 21 49 34 11,7 17 18 29 39 46,,0
frequency_baseline,9360,2019,83,1,4 44 21 49 34 11,3 7 8 17 27 37,,0
frequency_baseline,9361,2019,84,1,4 44 21 49 34 11,17 22 23 28 33 41,,0
frequency_baseline,9362,2019,85,1,4 44 21 49 34 11,16 17 22 35 48 49,49,1
frequency_baseline,9363,2019,86,1,4 44 21 49 34 11,2 16 19 21 26 28,21,1
frequency_baseline,9364,2019,87,1,4 44 21 49 34 11,6 13 20 32 36 43,,0
frequency_baseline,9365,2019,88,1,4 44 21 49 34 11,4 15 16 25 29 48,4,1
frequency_baseline,9366,2019,89,1,4 44 21 49 34 11,1 9 20 33 35 40,,0
frequency_baseline,9367,2019,90,1,4 44 21 49 34 11,13 21 24 25 33 42,21,1
frequency_baseline,9368,2019,91,1,4 44 21 49 34 11,2 19 32 37 39 40,,0
frequency_baseline,9369,2019,92,1,4 44 21 49 34 11,23 29 30 40 44 45,44,1
frequency_baseline,9370,2019,93,1,4 44 21 49 34 11,3 5 24 25 30 32,,0
frequency_baseline,9371,2019,94,1,4 44 21 49 34 11,3 9 20 30 39 47,,0
frequency_baseline,9372,2019,95,1,4 44 21 49 34 11,24 31 37 40 44 46,44,1
frequency_baseline,9373,2019,96,1,4 44 21 49 34 11,3 5 20 31 33 42,,0
frequency_baseline,9374,2019,97,1,4 44 21 49 34 11,19 21 29 30 39 44,21 44,2
frequency_baseline,9375,2019,98,1,4 44 21 49 34 11,12 13 15 19 32 33,,0
frequency_baseline,9376,2019,99,1,4 44 21 49 34 11,3 7 26 29 32 35,,0
frequency_baseline,9377,2019,100,1,4 44 21 49 34 11,29 32 36 40 42 43,,0
frequency_baseline,9378,2019,101,1,4 44 21 49 34 11,1 2 9 17 32 45,,0
frequency_baseline,9379,2019,102,1,4 44 21 49 34 11,11 14 16 23 34 35,11 34,2
frequency_baseline,9380,2019,103,1,4 44 21 49 34 11,12 20 26 29 39 44,44,1
frequency_baseline,9381,2019,104,1,44 4 21 49 34 11,3 14 38 39 44 48,44,1
frequency_baseline,9382,2020,1,1,44 4 21 49 34 11,8 18 27 45 47 49,49,1
frequency_baseline,9383,2020,2,1,44 4 21 49 34 11,4 10 13 23 43 46,4,1
frequency_baseline,9384,2020,3,1,44 4 21 49 34 11,8 13 28 34 36 46,34,1
frequency_baseline,9385,2020,4,1,44 4 21 49 34 11,21 24 31 36 38 39,21,1
frequency_baseline,9386,2020,5,1,44 4 21 49 34 11,2 8 15 18 25 43,,0
frequency_baseline,9387,2020,6,1,44 4 21 49 34 11,4 6 10 16 30 42,4,1
frequency_baseline,9388,2020,7,1,4 44 21 49 34 11,8 20 21 36 44 48,21 44,2
frequency_baseline,9389,2020,8,1,44 4 21 49 34 11,3 16 26 32 38 43,,0
frequency_baseline,9390,2020,9,1,44 4 21 49 34 11,10 15 23 32 36 43,,0
frequency_baseline,9391,2020,10,1,44 4 21 49 34 11,5 9 16 26 28 47,,0
frequency_baseline,9392,2020,11,1,44 4 21 49 34 11,10 14 36 41 44 49,44 49,2
frequency_baseline,9393,2020,12,1,44 4 21 49 34 11,11 13 15 32 43 46,11,1
frequency_baseline,9394,2020,13,1,44 4 21 49 34 11,7 15 16 25 44 49,44 49,2
frequency_baseline,9395,2020,14,1,44 4 21 49 34 11,1 12 21 25 28 46,21,1
frequency_baseline,9396,2020,15,1,44 4 21 49 34 11,1 2 7 13 30 38,,0
frequency_baseline,9397,2020,16,1,44 4 21 49 34 11,11 33 37 44 45 48,11 44,2
frequency_baseline,9398,2020,17,1,44 4 21 49 34 11,4 7 9 10 21 40,4 21,2
frequency_baseline,9399,2020,18,1,44 4 21 49 34 11,2 8 16 23 24 39,,0
frequency_baseline,9400,2020,19,1,44 4 21 49 34 11,4 17 32 37 40 48,4,1
frequency_baseline,9401,2020,20,1,44 4 21 49 34 11,6 16 26 41 44 46,44,1
frequency_baseline,9402,2020,21,1,44 4 21 49 34 11,3 21 22 29 42 46,21,1
frequency_baseline,9403,2020,22,1,44 4 21 49 34 11,3 6 31 32 38 47,,0
frequency_baseline,9404,2020,23,1,44 4 21 49 34 11,10 19 22 33 39 45,,0
frequency_baseline,9405,2020,24,1,44 4 21 49 34 11,6 8 21 22 32 37,21,1
frequency_baseline,9406,2020,25,1,44 4 21 49 34 11,10 23 27 31 33 45,,0
frequency_baseline,9407,2020,26,1,44 4 21 49 34 11,23 24 27 38 39 44,44,1
frequency_baseline,9408,2020,27,1,44 4 21 49 34 11,1 3 13 18 27 39,,0
frequency_baseline,9409,2020,28,1,44 4 21 49 34 11,7 20 28 38 48 49,49,1
frequency_baseline,9410,2020,29,1,44 4 21 49 34 11,4 22 25 27 28 32,4,1
frequency_baseline,9411,2020,30,1,44 4 21 49 34 11,4 6 14 28 45 48,4,1
frequency_baseline,9412,2020,31,1,44 4 21 49 34 11,1 6 9 10 22 44,44,1
frequency_baseline,9413,2020,32,1,44 4 21 49 34 6,1 12 14 16 17 34,34,1
frequency_baseline,9414,2020,33,1,44 4 21 49 34 6,2 23 31 42 46 49,49,1
frequency_baseline,9415,2020,34,1,44 4 21 49 34 6,16 20 25 32 47 49,49,1
frequency_baseline,9416,2020,35,1,44 4 21 49 34 6,27 29 35 36 41 42,,0
frequency_baseline,9417,2020,36,1,44 4 21 49 34 6,9 14 20 22 37 49,49,1
frequency_baseline,9418,2020,37,1,44 4 21 49 34 6,3 6 10 20 24 48,6,1
frequency_baseline,9419,2020,38,1,44 4 21 49 34 6,15 18 23 30 42 45,,0
frequency_baseline,9420,2020,39,1,44 4 21 49 34 6,4 6 19 20 21 39,4 6 21,3
frequency_baseline,9421,2020,40,1,44 4 21 49 6 34,5 34 42 43 44 47,34 44,2
frequency_baseline,9422,2020,41,1,44 4 21 49 34 6,3 14 17 26 41 42,,0
frequency_baseline,9423,2020,42,1,44 4 21 49 34 6,3 7 20 37 40 41,,0
frequency_baseline,9424,2020,43,1,44 4 21 49 34 6,11 12 21 37 47 48,21,1
frequency_baseline,9425,2020,44,1,44 4 21 49 34 6,1 23 33 35 37 47,,0
frequency_baseline,9426,2020,45,1,44 4 21 49 34 6,3 14 21 25 39 42,21,1
frequency_baseline,9427,2020,46,1,44 4 21 49 34 6,4 10 11 12 13 15,4,1
frequency_baseline,9428,2020,47,1,44 4 21 49 34 6,11 15 18 24 26 43,,0
frequency_baseline,9429,2020,48,1,44 4 21 49 11 34,3 19 33 42 46 48,,0
frequency_baseline,9430,2020,49,1,44 4 21 49 11 34,8 22 36 37 46 48,,0
frequency_baseline,9431,2020,50,1,44 4 21 49 11 34,9 10 23 33 39 46,,0
frequency_baseline,9432,2020,51,1,44 4 21 49 11 34,1 9 18 22 35 46,,0
frequency_baseline,9433,2020,52,1,44 4 21 49 11 34,6 7 8 12 26 27,,0
frequency_baseline,9434,2020,53,1,44 4 21 49 6 11,26 28 40 42 46 49,49,1
frequency_baseline,9435,2020,54,1,44 4 21 49 6 11,2 9 11 17 38 46,11,1
frequency_baseline,9436,2020,55,1,44 4 21 49 11 6,5 10 33 40 41 49,49,1
frequency_baseline,9437,2020,56,1,44 4 21 49 11 6,3 10 13 25 32 34,,0
frequency_baseline,9438,2020,57,1,44 4 21 49 11 34,13 17 22 25 38 39,,0
frequency_baseline,9439,2020,58,1,44 4 21 49 11 34,4 6 9 14 24 28,4,1
frequency_baseline,9440,2020,59,1,44 4 21 49 6 11,6 20 22 30 42 48,6,1
frequency_baseline,9441,2020,60,1,44 4 21 49 6 11,1 3 10 11 36 43,11,1
frequency_baseline,9442,2020,61,1,44 4 21 49 6 11,11 12 18 32 36 49,11 49,2
frequency_baseline,9443,2020,62,1,44 4 21 49 11 6,1 8 20 28 37 42,,0
frequency_baseline,9444,2020,63,1,44 4 21 49 11 6,3 8 11 17 45 49,11 49,2
frequency_baseline,9445,2020,64,1,44 4 21 49 11 6,8 11 23 27 44 45,11 44,2
frequency_baseline,9446,2020,65,1,44 4 21 49 11 6,23 33 37 44 46 49,44 49,2
frequency_baseline,9447,2020,66,1,44 4 21 49 11 6,2 16 17 32 38 48,,0
frequency_baseline,9448,2020,67,1,44 4 21 49 11 6,6 12 33 43 47 48,6,1
frequency_baseline,9449,2020,68,1,44 4 21 49 11 6,5 10 24 27 39 40,,0
frequency_baseline,9450,2020,69,1,44 4 21 49 11 6,4 5 35 44 47 49,4 44 49,3
frequency_baseline,9451,2020,70,1,44 4 21 49 11 6,8 11 17 26 36 40,11,1
frequency_baseline,9452,2020,71,1,44 4 21 49 11 6,2 8 21 29 32 49,21 49,2
frequency_baseline,9453,2020,72,1,44 4 21 49 11 6,2 30 32 42 45 46,,0
frequency_baseline,9454,2020,73,1,44 4 21 49 11 6,7 20 21 39 42 44,21 44,2
frequency_baseline,9455,2020,74,1,44 4 21 49 11 6,8 14 22 23 38 45,,0
frequency_baseline,9456,2020,75,1,44 4 21 49 11 6,14 19 20 22 27 36,,0
frequency_baseline,9457,2020,76,1,44 4 21 49 11 6,3 6 33 34 36 38,6,1
frequency_baseline,9458,2020,77,1,44 4 21 49 11 6,3 23 27 29 31 45,,0
frequency_baseline,9459,2020,78,1,44 4 21 49 11 6,12 14 23 24 36 45,,0
frequency_baseline,9460,2020,79,1,44 4 21 49 11 6,3 13 25 29 32 34,,0
frequency_baseline,9461,2020,80,1,44 4 21 49 11 6,10 14 29 39 43 46,,0
frequency_baseline,9462,2020,81,1,44 4 21 49 11 6,8 19 21 22 29 44,21 44,2
frequency_baseline,9463,2020,82,1,44 4 21 49 11 6,6 7 17 38 39 46,6,1
frequency_baseline,9464,2020,83,1,44 4 21 49 11 6,1 13 14 38 48 49,49,1
frequency_baseline,9465,2020,84,1,44 4 21 49 11 6,1 2 8 15 23 40,,0
frequency_baseline,9466,2020,85,1,44 4 21 49 11 6,1 5 14 31 34 49,49,1
frequency_baseline,9467,2020,86,1,44 4 21 49 11 6,10 18 21 35 42 47,21,1
frequency_baseline,9468,2020,87,1,44 4 21 49 11 6,5 16 24 27 28 34,,0
frequency_baseline,9469,2020,88,1,44 4 21 49 11 6,17 18 34 38 47 49,49,1
frequency_baseline,9470,2020,89,1,44 4 21 49 11 34,11 31 32 34 40 41,11 34,2
frequency_baseline,9471,2020,90,1,44 4 21 49 11 34,2 8 19 35 42 44,44,1
frequency_baseline,9472,2020,91,1,44 4 21 49 11 34,9 16 31 34 43 44,34 44,2
frequency_baseline,9473,2020,92,1,44 4 21 49 34 11,20 21 26 32 44 45,21 44,2
frequency_baseline,9474,2020,93,1,44 4 21 49 34 11,5 10 21 26 44 46,21 44,2
frequency_baseline,9475,2020,94,1,44 21 4 49 34 11,9 10 12 23 25 46,,0
frequency_baseline,9476,2020,95,1,44 21 4 49 34 11,2 3 14 23 27 44,44,1
frequency_baseline,9477,2020,96,1,44 21 4 49 34 11,26 27 29 34 39 48,34,1
frequency_baseline,9478,2020,97,1,44 21 4 49 34 11,7 8 25 28 44 48,44,1
frequency_baseline,9479,2020,98,1,44 21 4 49 34 11,6 8 13 26 27 36,,0
frequency_baseline,9480,2020,99,1,44 21 4 49 34 11,6 8 9 21 33 45,21,1
frequency_baseline,9481,2020,100,1,44 21 4 49 34 6,5 9 23 27 42 45,,0
frequency_baseline,9482,2020,101,1,44 21 4 49 34 6,13 18 27 31 41 46,,0
frequency_baseline,9483,2020,102,1,44 21 4 49 34 6,11 14 20 33 36 42,,0
frequency_baseline,9484,2020,103,1,44 21 4 49 34 11,14 20 32 46 47 48,,0
frequency_baseline,9485,2020,104,1,44 21 4 49 34 11,4 11 17 23 25 49,4 11 49,3
frequency_baseline,9486,2020,105,1,44 21 4 49 11 34,13 23 26 27 37 47,,0
frequency_baseline,9487,2021,0,1,44 21 4 49 11 34,6 7 11 27 38 46,11,1
frequency_baseline,9488,2021,1,1,44 21 4 49 11 34,8 11 14 16 34 39,11 34,2
frequency_baseline,9489,2021,2,1,44 21 4 49 11 34,1 5 6 8 14 32,,0
frequency_baseline,9490,2021,3,1,44 21 4 49 11 34,9 14 26 31 32 37,,0
frequency_baseline,9491,2021,4,1,44 21 4 49 11 34,17 18 27 31 32 36,,0
frequency_baseline,9492,2021,5,1,44 21 4 49 11 34,4 15 35 42 44 47,4 44,2
frequency_baseline,9493,2021,6,1,44 4 21 49 11 34,2 7 10 30 32 45,,0
frequency_baseline,9494,2021,7,1,44 4 21 49 11 34,3 21 23 31 40 48,21,1
frequency_baseline,9495,2021,8,1,44 21 4 49 11 34,1 13 19 21 22 41,21,1
frequency_baseline,9496,2021,9,1,44 21 4 49 11 34,2 15 22 28 37 49,49,1
frequency_baseline,9497,2021,10,1,44 21 4 49 11 34,5 9 16 25 30 31,,0
frequency_baseline,9498,2021,11,1,44 21 4 49 11 34,10 31 34 43 44 48,34 44,2
frequency_baseline,9499,2021,12,1,44 21 4 49 11 34,21 33 40 42 47 48,21,1
frequency_baseline,9500,2021,13,1,44 21 4 49 11 34,12 16 19 39 40 45,,0
frequency_baseline,9501,2021,14,1,44 21 4 49 11 34,2 3 19 34 37 43,34,1
frequency_baseline,9502,2021,15,1,44 21 4 49 34 11,12 22 28 31 35 46,,0
frequency_baseline,9503,2021,16,1,44 21 4 49 34 11,4 6 11 14 17 46,4 11,2
frequency_baseline,9504,2021,17,1,44 21 4 49 11 34,3 19 30 37 45 49,49,1
frequency_baseline,9505,2021,18,1,44 21 4 49 11 34,7 12 13 20 22 25,,0
frequency_baseline,9506,2021,19,1,44 21 4 49 11 34,11 12 39 42 46 49,11 49,2
frequency_baseline,9507,2021,20,1,44 21 4 49 11 34,12 15 20 26 31 48,,0
frequency_baseline,9508,2021,21,1,44 21 4 49 11 34,9 12 20 35 36 38,,0
frequency_baseline,9509,2021,22,1,44 21 4 49 11 34,16 25 30 41 45 47,,0
frequency_baseline,9510,2021,23,1,44 21 4 49 11 34,16 41 42 43 44 45,44,1
frequency_baseline,9511,2021,24,1,44 21 4 49 11 34,10 18 23 36 42 47,,0
frequency_baseline,9512,2021,25,1,44 21 4 49 11 34,1 6 17 23 31 40,,0
frequency_baseline,9513,2021,26,1,44 21 4 49 11 34,1 10 33 36 40 44,44,1
frequency_baseline,9514,2021,27,1,44 21 4 49 11 34,3 17 30 34 37 44,34 44,2
frequency_baseline,9515,2021,28,1,44 21 4 49 11 34,3 6 11 31 35 46,11,1
frequency_baseline,9516,2021,29,1,44 21 4 49 11 34,8 23 41 43 44 45,44,1
frequency_baseline,9517,2021,30,1,44 21 4 49 11 34,9 12 16 35 36 49,49,1
frequency_baseline,9518,2021,31,1,44 21 4 49 11 34,3 12 15 21 26 34,21 34,2
frequency_baseline,9519,2021,32,1,44 21 4 49 11 34,10 18 27 28 40 48,,0
frequency_baseline,9520,2021,33,1,44 21 4 49 11 34,12 16 18 24 34 40,34,1
frequency_baseline,9521,2021,34,1,44 21 4 49 34 11,11 12 25 26 34 44,11 34 44,3
frequency_baseline,9522,2021,35,1,44 21 4 49 34 11,1 6 21 27 34 39,21 34,2
frequency_baseline,9523,2021,36,1,44 21 4 49 34 11,4 10 12 41 44 49,4 44 49,3
frequency_baseline,9524,2021,37,1,44 21 4 49 34 11,1 13 21 24 36 45,21,1
frequency_baseline,9525,2021,38,1,44 21 4 49 34 11,7 14 21 23 27 35,21,1
frequency_baseline,9526,2021,39,1,44 21 4 49 34 11,2 10 19 24 27 41,,0
frequency_baseline,9527,2021,40,1,44 21 4 49 34 11,2 21 32 33 35 39,21,1
frequency_baseline,9528,2021,41,1,44 21 4 49 34 11,9 19 33 39 41 44,44,1
frequency_baseline,9529,2021,42,1,44 21 4 49 34 11,9 12 24 29 35 38,,0
frequency_baseline,9530,2021,43,1,44 21 4 49 34 11,9 29 31 33 41 48,,0
frequency_baseline,9531,2021,44,1,44 21 4 49 34 11,5 6 17 27 41 47,,0
frequency_baseline,9532,2021,45,1,44 21 4 49 34 11,6 10 17 28 39 42,,0
frequency_baseline,9533,2021,46,1,44 21 4 49 34 6,3 16 19 21 28 46,21,1
frequency_baseline,9534,2021,47,1,44 21 4 49 34 6,3 4 31 36 37 49,4 49,2
frequency_baseline,9535,2021,48,1,44 21 4 49 34 6,11 24 32 35 37 49,49,1
frequency_baseline,9536,2021,49,1,44 21 4 49 34 11,11 12 31 34 45 49,11 34 49,3
frequency_baseline,9537,2021,50,1,44 21 49 4 34 11,3 6 12 21 34 44,21 34 44,3
frequency_baseline,9538,2021,51,1,44 21 49 4 34 11,10 14 20 23 35 40,,0
frequency_baseline,9539,2021,52,1,44 21 49 4 34 11,9 14 22 31 42 43,,0
frequency_baseline,9540,2021,53,1,44 21 49 4 34 11,4 19 21 30 33 40,4 21,2
frequency_baseline,9541,2021,54,1,44 21 4 49 34 11,1 3 9 19 23 38,,0
frequency_baseline,9542,2021,55,1,44 21 4 49 34 11,2 6 10 15 19 34,34,1
frequency_baseline,9543,2021,56,1,44 21 4 49 34 6,9 12 19 36 43 46,,0
frequency_baseline,9544,2021,57,1,44 21 4 49 34 6,7 9 27 33 43 45,,0
frequency_baseline,9545,2021,58,1,44 21 4 49 34 6,7 21 28 34 35 37,21 34,2
frequency_baseline,9546,2021,59,1,44 21 4 49 34 6,8 17 37 44 46 49,44 49,2
frequency_baseline,9547,2021,60,1,44 21 49 4 34 6,3 7 10 22 26 29,,0
frequency_baseline,9548,2021,61,1,44 21 49 4 34 6,29 32 42 44 45 46,44,1
frequency_baseline,9549,2021,62,1,44 21 49 4 34 6,3 15 20 30 39 43,,0
frequency_baseline,9550,2021,63,1,44 21 49 4 34 6,17 30 33 34 42 45,34,1
frequency_baseline,9551,2021,64,1,44 21 49 4 34 6,2 3 6 18 28 31,6,1
frequency_baseline,9552,2021,65,1,44 21 49 4 34 6,10 14 18 27 37 40,,0
frequency_baseline,9553,2021,66,1,44 21 49 4 34 6,6 8 30 32 42 49,6 49,2
frequency_baseline,9554,2021,67,1,44 21 49 4 34 6,17 23 29 31 34 37,34,1
frequency_baseline,9555,2021,68,1,44 21 49 4 34 6,13 14 29 38 42 46,,0
frequency_baseline,9556,2021,69,1,44 21 49 4 34 6,2 12 26 28 31 32,,0
frequency_baseline,9557,2021,70,1,44 21 49 4 34 6,12 21 27 34 36 43,21 34,2
frequency_baseline,9558,2021,71,1,44 21 49 4 34 6,4 17 21 34 44 48,4 21 34 44,4
frequency_baseline,9559,2021,72,1,44 21 49 4 34 6,6 13 21 25 29 39,6 21,2
frequency_baseline,9560,2021,73,1,44 21 49 4 34 6,5 23 29 33 41 48,,0
frequency_baseline,9561,2021,74,1,44 21 49 4 34 6,14 21 22 23 30 40,21,1
frequency_baseline,9562,2021,75,1,44 21 49 4 34 6,24 27 32 34 46 47,34,1
frequency_baseline,9563,2021,76,1,44 21 34 49 4 6,8 19 32 36 37 46,,0
frequency_baseline,9564,2021,77,1,44 21 34 49 4 6,4 7 8 11 14 28,4,1
frequency_baseline,9565,2021,78,1,44 21 4 34 49 6,2 3 8 11 23 42,,0
