group,n1,n2,n3,count,recent_count,last_seen_index,gap,frequency_score,recency_score,overdue_score,group_score
8-35-38,8,35,38,7,0,8188,1870,0.28,0.0,0.185922,0.276112
13-29-31,13,29,31,6,0,9663,395,0.24,0.0,0.039272,0.276109
3-9-17,3,9,17,6,0,9660,398,0.24,0.0,0.03957,0.276064
10-19-26,10,19,26,7,0,8184,1874,0.28,0.0,0.186319,0.276052
30-39-45,30,39,45,7,0,8181,1877,0.28,0.0,0.186618,0.276007
6-23-41,6,23,41,6,0,9655,403,0.24,0.0,0.040068,0.27599
1-44-45,1,44,45,6,0,9653,405,0.24,0.0,0.040266,0.27596
15-17-46,15,17,46,7,0,8174,1884,0.28,0.0,0.187314,0.275903
23-32-49,23,32,49,8,0,6695,3363,0.32,0.0,0.334361,0.275846
14-27-41,14,27,41,6,0,9644,414,0.24,0.0,0.041161,0.275826
4-5-21,4,5,21,10,0,3743,6315,0.4,0.0,0.627858,0.275821
18-29-30,18,29,30,7,0,8168,1890,0.28,0.0,0.18791,0.275813
3-16-37,3,16,37,6,0,9643,415,0.24,0.0,0.041261,0.275811
6-24-46,6,24,46,8,0,6692,3366,0.32,0.0,0.334659,0.275801
4-11-41,4,11,41,9,0,5216,4842,0.36,0.0,0.481408,0.275789
23-30-36,23,30,36,6,0,9641,417,0.24,0.0,0.04146,0.275781
9-14-47,9,14,47,7,0,8164,1894,0.28,0.0,0.188308,0.275754
2-5-19,2,5,19,6,0,9634,424,0.24,0.0,0.042155,0.275677
5-7-19,5,7,19,6,0,9634,424,0.24,0.0,0.042155,0.275677
12-20-40,12,20,40,7,0,8157,1901,0.28,0.0,0.189004,0.275649
28-37-48,28,37,48,6,0,9632,426,0.24,0.0,0.042354,0.275647
2-26-46,2,26,46,7,0,8155,1903,0.28,0.0,0.189203,0.27562
26-37-46,26,37,46,7,0,8155,1903,0.28,0.0,0.189203,0.27562
1-27-49,1,27,49,7,0,8154,1904,0.28,0.0,0.189302,0.275605
3-40-41,3,40,41,6,0,9629,429,0.24,0.0,0.042653,0.275602
9-26-34,9,26,34,6,0,9627,431,0.24,0.0,0.042851,0.275572
30-35-39,30,35,39,8,0,6676,3382,0.32,0.0,0.33625,0.275563
22-30-41,22,30,41,6,0,9626,432,0.24,0.0,0.042951,0.275557
10-23-41,10,23,41,6,0,9625,433,0.24,0.0,0.04305,0.275542
10-33-36,10,33,36,6,0,9625,433,0.24,0.0,0.04305,0.275542
20-23-37,20,23,37,6,0,9624,434,0.24,0.0,0.04315,0.275528
6-15-34,6,15,34,6,0,9623,435,0.24,0.0,0.043249,0.275513
27-28-33,27,28,33,6,0,9621,437,0.24,0.0,0.043448,0.275483
10-14-48,10,14,48,7,0,8144,1914,0.28,0.0,0.190296,0.275456
12-20-37,12,20,37,6,0,9618,440,0.24,0.0,0.043746,0.275438
15-28-45,15,28,45,8,0,6667,3391,0.32,0.0,0.337145,0.275428
13-18-45,13,18,45,7,0,8142,1916,0.28,0.0,0.190495,0.275426
16-21-39,16,21,39,6,0,9617,441,0.24,0.0,0.043846,0.275423
22-39-47,22,39,47,6,0,9617,441,0.24,0.0,0.043846,0.275423
15-27-40,15,27,40,7,0,8137,1921,0.28,0.0,0.190992,0.275351
9-30-40,9,30,40,6,0,9612,446,0.24,0.0,0.044343,0.275349
30-31-40,30,31,40,6,0,9612,446,0.24,0.0,0.044343,0.275349
13-22-29,13,22,29,6,0,9608,450,0.24,0.0,0.044741,0.275289
7-42-45,7,42,45,8,0,6657,3401,0.32,0.0,0.338139,0.275279
6-9-16,6,9,16,7,0,8132,1926,0.28,0.0,0.191489,0.275277
23-30-46,23,30,46,6,0,9604,454,0.24,0.0,0.045138,0.275229
15-29-36,15,29,36,7,0,8128,1930,0.28,0.0,0.191887,0.275217
4-13-14,4,13,14,10,0,3700,6358,0.4,0.0,0.632134,0.27518
20-44-47,20,44,47,7,0,8124,1934,0.28,0.0,0.192285,0.275157
1-3-16,1,3,16,7,0,8123,1935,0.28,0.0,0.192384,0.275142
2-46-48,2,46,48,6,0,9598,460,0.24,0.0,0.045735,0.27514
13-40-48,13,40,48,7,0,8120,1938,0.28,0.0,0.192682,0.275098
7-18-38,7,18,38,6,0,9595,463,0.24,0.0,0.046033,0.275095
24-35-47,24,35,47,6,0,9594,464,0.24,0.0,0.046132,0.27508
32-33-40,32,33,40,7,0,8118,1940,0.28,0.0,0.192881,0.275068
2-17-22,2,17,22,6,0,9593,465,0.24,0.0,0.046232,0.275065
5-19-43,5,19,43,6,0,9592,466,0.24,0.0,0.046331,0.27505
17-31-39,17,31,39,6,0,9589,469,0.24,0.0,0.04663,0.275006
5-17-39,5,17,39,6,0,9589,469,0.24,0.0,0.04663,0.275006
16-20-28,16,20,28,6,0,9588,470,0.24,0.0,0.046729,0.274991
24-41-46,24,41,46,7,0,8106,1952,0.28,0.0,0.194074,0.274889
18-19-20,18,19,20,6,0,9580,478,0.24,0.0,0.047524,0.274871
2-5-20,2,5,20,6,0,9573,485,0.24,0.0,0.04822,0.274767
2-20-27,2,20,27,6,0,9573,485,0.24,0.0,0.04822,0.274767
1-24-26,1,24,26,7,0,8097,1961,0.28,0.0,0.194969,0.274755
2-8-30,2,8,30,6,0,9571,487,0.24,0.0,0.048419,0.274737
10-14-28,10,14,28,7,0,8093,1965,0.28,0.0,0.195367,0.274695
12-13-38,12,13,38,7,0,8092,1966,0.28,0.0,0.195466,0.27468
3-13-43,3,13,43,7,0,8092,1966,0.28,0.0,0.195466,0.27468
10-11-43,10,11,43,6,0,9567,491,0.24,0.0,0.048817,0.274677
33-43-48,33,43,48,6,0,9567,491,0.24,0.0,0.048817,0.274677
8-23-42,8,23,42,6,0,9566,492,0.24,0.0,0.048916,0.274663
4-7-11,4,7,11,6,0,9565,493,0.24,0.0,0.049016,0.274648
13-16-49,13,16,49,8,0,6614,3444,0.32,0.0,0.342414,0.274638
32-34-46,32,34,46,6,0,9563,495,0.24,0.0,0.049215,0.274618
24-27-32,24,27,32,6,0,9563,495,0.24,0.0,0.049215,0.274618
5-23-29,5,23,29,6,0,9561,497,0.24,0.0,0.049413,0.274588
5-23-48,5,23,48,6,0,9561,497,0.24,0.0,0.049413,0.274588
21-34-43,21,34,43,6,0,9558,500,0.24,0.0,0.049712,0.274543
21-28-31,21,28,31,7,0,8081,1977,0.28,0.0,0.19656,0.274516
28-31-49,28,31,49,7,0,8081,1977,0.28,0.0,0.19656,0.274516
7-27-34,7,27,34,7,0,8080,1978,0.28,0.0,0.196659,0.274501
9-27-34,9,27,34,7,0,8080,1978,0.28,0.0,0.196659,0.274501
17-29-31,17,29,31,6,0,9555,503,0.24,0.0,0.05001,0.274499
6-32-49,6,32,49,6,0,9554,504,0.24,0.0,0.050109,0.274484
4-27-35,4,27,35,7,0,8077,1981,0.28,0.0,0.196958,0.274456
17-28-40,17,28,40,7,0,8075,1983,0.28,0.0,0.197156,0.274427
1-3-9,1,3,9,6,0,9542,516,0.24,0.0,0.051302,0.274305
10-15-46,10,15,46,7,0,8063,1995,0.28,0.0,0.19835,0.274248
12-45-49,12,45,49,6,0,9537,521,0.24,0.0,0.0518,0.27423
12-31-34,12,31,34,6,0,9537,521,0.24,0.0,0.0518,0.27423
4-31-49,4,31,49,6,0,9535,523,0.24,0.0,0.051998,0.2742
36-37-42,36,37,42,8,0,6584,3474,0.32,0.0,0.345397,0.27419
35-41-49,35,41,49,7,0,8059,1999,0.28,0.0,0.198747,0.274188
10-17-39,10,17,39,6,0,9533,525,0.24,0.0,0.052197,0.27417
5-27-41,5,27,41,6,0,9532,526,0.24,0.0,0.052297,0.274155
26-35-46,26,35,46,7,0,8056,2002,0.28,0.0,0.199046,0.274143
2-14-16,2,14,16,7,0,8054,2004,0.28,0.0,0.199244,0.274113
7-13-47,7,13,47,8,0,6576,3482,0.32,0.0,0.346192,0.274071
13-21-24,13,21,24,6,0,9525,533,0.24,0.0,0.052993,0.274051
13-31-40,13,31,40,7,0,8048,2010,0.28,0.0,0.199841,0.274024
14-41-48,14,41,48,8,0,6571,3487,0.32,0.0,0.346689,0.273997
9-12-49,9,12,49,6,0,9518,540,0.24,0.0,0.053689,0.273947
8-23-44,8,23,44,6,0,9517,541,0.24,0.0,0.053788,0.273932
8-44-45,8,44,45,6,0,9517,541,0.24,0.0,0.053788,0.273932
36-40-44,36,40,44,6,0,9514,544,0.24,0.0,0.054086,0.273887
20-21-29,20,21,29,8,0,6562,3496,0.32,0.0,0.347584,0.273862
16-42-43,16,42,43,6,0,9511,547,0.24,0.0,0.054385,0.273842
7-13-48,7,13,48,7,0,8034,2024,0.28,0.0,0.201233,0.273815
14-21-31,14,21,31,8,0,6557,3501,0.32,0.0,0.348081,0.273788
12-42-46,12,42,46,6,0,9507,551,0.24,0.0,0.054782,0.273783
12-13-25,12,13,25,6,0,9506,552,0.24,0.0,0.054882,0.273768
19-45-49,19,45,49,6,0,9505,553,0.24,0.0,0.054981,0.273753
12-31-35,12,31,35,6,0,9503,555,0.24,0.0,0.05518,0.273723
3-37-43,3,37,43,6,0,9502,556,0.24,0.0,0.055279,0.273708
33-40-48,33,40,48,6,0,9500,558,0.24,0.0,0.055478,0.273678
7-11-21,7,11,21,7,0,8024,2034,0.28,0.0,0.202227,0.273666
5-30-31,5,30,31,6,0,9498,560,0.24,0.0,0.055677,0.273648
3-40-47,3,40,47,8,0,6546,3512,0.32,0.0,0.349175,0.273624
12-22-39,12,22,39,7,0,8020,2038,0.28,0.0,0.202625,0.273606
21-36-40,21,36,40,7,0,8016,2042,0.28,0.0,0.203022,0.273547
6-8-41,6,8,41,7,0,8014,2044,0.28,0.0,0.203221,0.273517
7-11-38,7,11,38,6,0,9488,570,0.24,0.0,0.056671,0.273499
10-34-37,10,34,37,7,0,8012,2046,0.28,0.0,0.20342,0.273487
20-36-42,20,36,42,6,0,9484,574,0.24,0.0,0.057069,0.27344
21-26-39,21,26,39,9,0,5058,5000,0.36,0.0,0.497117,0.273432
26-36-39,26,36,39,9,0,5058,5000,0.36,0.0,0.497117,0.273432
5-10-13,5,10,13,7,0,8008,2050,0.28,0.0,0.203818,0.273427
5-13-43,5,13,43,7,0,8008,2050,0.28,0.0,0.203818,0.273427
9-21-45,9,21,45,6,0,9481,577,0.24,0.0,0.057367,0.273395
6-26-36,6,26,36,6,0,9480,578,0.24,0.0,0.057467,0.27338
13-26-36,13,26,36,6,0,9480,578,0.24,0.0,0.057467,0.27338
4-37-46,4,37,46,9,0,5050,5008,0.36,0.0,0.497912,0.273313
8-27-43,8,27,43,7,0,7995,2063,0.28,0.0,0.20511,0.273233
9-23-49,9,23,49,7,0,7991,2067,0.28,0.0,0.205508,0.273174
1-8-23,1,8,23,6,0,9466,592,0.24,0.0,0.058859,0.273171
14-38-48,14,38,48,6,0,9465,593,0.24,0.0,0.058958,0.273156
12-13-40,12,13,40,7,0,7989,2069,0.28,0.0,0.205707,0.273144
17-27-34,17,27,34,7,0,7988,2070,0.28,0.0,0.205806,0.273129
23-36-45,23,36,45,6,0,9460,598,0.24,0.0,0.059455,0.273082
12-24-45,12,24,45,6,0,9460,598,0.24,0.0,0.059455,0.273082
12-14-45,12,14,45,6,0,9460,598,0.24,0.0,0.059455,0.273082
33-34-36,33,34,36,6,0,9458,600,0.24,0.0,0.059654,0.273052
7-39-42,7,39,42,6,0,9455,603,0.24,0.0,0.059952,0.273007
8-21-49,8,21,49,6,0,9453,605,0.24,0.0,0.060151,0.272977
2-29-49,2,29,49,6,0,9453,605,0.24,0.0,0.060151,0.272977
8-11-40,8,11,40,6,0,9452,606,0.24,0.0,0.060251,0.272962
11-17-45,11,17,45,6,0,9445,613,0.24,0.0,0.060947,0.272858
21-37-40,21,37,40,7,0,7966,2092,0.28,0.0,0.207994,0.272801
5-23-44,5,23,44,7,0,7965,2093,0.28,0.0,0.208093,0.272786
15-35-37,15,35,37,7,0,7964,2094,0.28,0.0,0.208192,0.272771
17-22-39,17,22,39,6,0,9439,619,0.24,0.0,0.061543,0.272769
13-38-39,13,38,39,6,0,9439,619,0.24,0.0,0.061543,0.272769
23-26-35,23,26,35,7,0,7959,2099,0.28,0.0,0.20869,0.272697
9-23-33,9,23,33,6,0,9432,626,0.24,0.0,0.062239,0.272664
3-25-33,3,25,33,7,0,7956,2102,0.28,0.0,0.208988,0.272652
2-6-33,2,6,33,7,0,7956,2102,0.28,0.0,0.208988,0.272652
11-28-47,11,28,47,8,0,6480,3578,0.32,0.0,0.355737,0.272639
19-33-48,19,33,48,6,0,9430,628,0.24,0.0,0.062438,0.272634
2-10-49,2,10,49,7,0,7950,2108,0.28,0.0,0.209584,0.272562
14-24-47,14,24,47,7,0,7948,2110,0.28,0.0,0.209783,0.272533
3-41-42,3,41,42,6,0,9423,635,0.24,0.0,0.063134,0.27253
8-18-21,8,18,21,9,0,4989,5069,0.36,0.0,0.503977,0.272403
26-29-46,26,29,46,7,0,7939,2119,0.28,0.0,0.210678,0.272398
26-38-46,26,38,46,7,0,7939,2119,0.28,0.0,0.210678,0.272398
3-25-40,3,25,40,7,0,7938,2120,0.28,0.0,0.210777,0.272383
13-18-39,13,18,39,6,0,9409,649,0.24,0.0,0.064526,0.272321
31-38-49,31,38,49,8,0,6457,3601,0.32,0.0,0.358023,0.272296
3-18-33,3,18,33,7,0,7932,2126,0.28,0.0,0.211374,0.272294
6-21-32,6,21,32,6,0,9406,652,0.24,0.0,0.064824,0.272276
22-33-45,22,33,45,6,0,9405,653,0.24,0.0,0.064923,0.272261
10-22-45,10,22,45,6,0,9405,653,0.24,0.0,0.064923,0.272261
22-33-39,22,33,39,6,0,9405,653,0.24,0.0,0.064923,0.272261
14-35-38,14,35,38,7,0,7927,2131,0.28,0.0,0.211871,0.272219
4-7-9,4,7,9,6,0,9399,659,0.24,0.0,0.06552,0.272172
4-7-10,4,7,10,6,0,9399,659,0.24,0.0,0.06552,0.272172
4-7-21,4,7,21,6,0,9399,659,0.24,0.0,0.06552,0.272172
10-12-39,10,12,39,7,0,7923,2135,0.28,0.0,0.212269,0.27216
8-12-39,8,12,39,7,0,7923,2135,0.28,0.0,0.212269,0.27216
15-17-42,15,17,42,7,0,7921,2137,0.28,0.0,0.212468,0.27213
12-21-28,12,21,28,6,0,9396,662,0.24,0.0,0.065818,0.272127
23-36-43,23,36,43,6,0,9391,667,0.24,0.0,0.066315,0.272053
10-23-32,10,23,32,6,0,9391,667,0.24,0.0,0.066315,0.272053
20-21-48,20,21,48,6,0,9389,669,0.24,0.0,0.066514,0.272023
8-43-49,8,43,49,8,0,6437,3621,0.32,0.0,0.360012,0.271998
18-29-33,18,29,33,7,0,7912,2146,0.28,0.0,0.213362,0.271996
8-18-27,8,18,27,6,0,9383,675,0.24,0.0,0.067111,0.271933
9-44-46,9,44,46,7,0,7907,2151,0.28,0.0,0.21386,0.271921
3-38-48,3,38,48,6,0,9382,676,0.24,0.0,0.06721,0.271918
3-4-7,3,4,7,7,0,7904,2154,0.28,0.0,0.214158,0.271876
4-8-46,4,8,46,7,0,7903,2155,0.28,0.0,0.214257,0.271861
6-8-10,6,8,10,7,0,7898,2160,0.28,0.0,0.214754,0.271787
10-22-31,10,22,31,7,0,7897,2161,0.28,0.0,0.214854,0.271772
5-25-32,5,25,32,6,0,9371,687,0.24,0.0,0.068304,0.271754
3-24-25,3,24,25,6,0,9371,687,0.24,0.0,0.068304,0.271754
8-12-36,8,12,36,7,0,7895,2163,0.28,0.0,0.215053,0.271742
5-24-45,5,24,45,7,0,7894,2164,0.28,0.0,0.215152,0.271727
10-16-31,10,16,31,7,0,7893,2165,0.28,0.0,0.215252,0.271712
33-35-40,33,35,40,6,0,9367,691,0.24,0.0,0.068702,0.271695
3-40-43,3,40,43,7,0,7889,2169,0.28,0.0,0.215649,0.271653
16-22-48,16,22,48,6,0,9363,695,0.24,0.0,0.069099,0.271635
3-10-47,3,10,47,7,0,7883,2175,0.28,0.0,0.216246,0.271563
9-37-39,9,37,39,6,0,9357,701,0.24,0.0,0.069696,0.271546
5-25-39,5,25,39,7,0,7879,2179,0.28,0.0,0.216643,0.271503
19-41-46,19,41,46,7,0,7878,2180,0.28,0.0,0.216743,0.271489
15-45-46,15,45,46,6,0,9352,706,0.24,0.0,0.070193,0.271471
15-19-43,15,19,43,6,0,9352,706,0.24,0.0,0.070193,0.271471
22-29-48,22,29,48,7,0,7875,2183,0.28,0.0,0.217041,0.271444
6-31-34,6,31,34,6,0,9349,709,0.24,0.0,0.070491,0.271426
24-26-31,24,26,31,6,0,9349,709,0.24,0.0,0.070491,0.271426
3-32-36,3,32,36,7,0,7872,2186,0.28,0.0,0.217339,0.271399
8-21-24,8,21,24,7,0,7870,2188,0.28,0.0,0.217538,0.271369
3-21-24,3,21,24,7,0,7870,2188,0.28,0.0,0.217538,0.271369
23-24-40,23,24,40,6,0,9345,713,0.24,0.0,0.070889,0.271367
2-32-36,2,32,36,7,0,7869,2189,0.28,0.0,0.217638,0.271354
26-33-36,26,33,36,7,0,7868,2190,0.28,0.0,0.217737,0.271339
3-44-45,3,44,45,6,0,9340,718,0.24,0.0,0.071386,0.271292
6-41-48,6,41,48,7,0,7863,2195,0.28,0.0,0.218234,0.271265
14-15-44,14,15,44,6,0,9332,726,0.24,0.0,0.072181,0.271173
3-35-45,3,35,45,6,0,9329,729,0.24,0.0,0.07248,0.271128
5-23-47,5,23,47,7,0,7853,2205,0.28,0.0,0.219228,0.271116
5-7-39,5,7,39,6,0,9328,730,0.24,0.0,0.072579,0.271113
11-35-36,11,35,36,6,0,9326,732,0.24,0.0,0.072778,0.271083
10-17-45,10,17,45,6,0,9324,734,0.24,0.0,0.072977,0.271053
6-21-28,6,21,28,6,0,9321,737,0.24,0.0,0.073275,0.271009
21-28-38,21,28,38,6,0,9321,737,0.24,0.0,0.073275,0.271009
2-4-35,2,4,35,6,0,9319,739,0.24,0.0,0.073474,0.270979
1-17-42,1,17,42,6,0,9317,741,0.24,0.0,0.073673,0.270949
2-11-15,2,11,15,6,0,9314,744,0.24,0.0,0.073971,0.270904
1-10-34,1,10,34,6,0,9313,745,0.24,0.0,0.07407,0.270889
20-34-43,20,34,43,6,0,9313,745,0.24,0.0,0.07407,0.270889
13-30-33,13,30,33,6,0,9312,746,0.24,0.0,0.07417,0.270875
17-35-45,17,35,45,7,0,7831,2227,0.28,0.0,0.221416,0.270788
3-30-35,3,30,35,6,0,9304,754,0.24,0.0,0.074965,0.270755
8-13-23,8,13,23,7,0,7828,2230,0.28,0.0,0.221714,0.270743
23-45-49,23,45,49,6,0,9301,757,0.24,0.0,0.075263,0.27071
3-17-38,3,17,38,6,0,9297,761,0.24,0.0,0.075661,0.270651
7-33-35,7,33,35,7,0,7820,2238,0.28,0.0,0.222509,0.270624
10-19-40,10,19,40,6,0,9293,765,0.24,0.0,0.076059,0.270591
8-40-43,8,40,43,7,0,7815,2243,0.28,0.0,0.223007,0.270549
8-10-40,8,10,40,7,0,7815,2243,0.28,0.0,0.223007,0.270549
4-27-44,4,27,44,7,0,7814,2244,0.28,0.0,0.223106,0.270534
2-26-40,2,26,40,7,0,7808,2250,0.28,0.0,0.223703,0.270445
2-28-40,2,28,40,7,0,7808,2250,0.28,0.0,0.223703,0.270445
7-16-21,7,16,21,8,0,6332,3726,0.32,0.0,0.370451,0.270432
19-25-35,19,25,35,6,0,9280,778,0.24,0.0,0.077351,0.270397
25-35-36,25,35,36,6,0,9280,778,0.24,0.0,0.077351,0.270397
7-21-46,7,21,46,7,0,7804,2254,0.28,0.0,0.2241,0.270385
8-21-26,8,21,26,6,0,9279,779,0.24,0.0,0.077451,0.270382
8-22-27,8,22,27,7,0,7803,2255,0.28,0.0,0.2242,0.27037
11-31-47,11,31,47,7,0,7802,2256,0.28,0.0,0.224299,0.270355
11-24-42,11,24,42,7,0,7802,2256,0.28,0.0,0.224299,0.270355
3-7-49,3,7,49,6,0,9277,781,0.24,0.0,0.07765,0.270353
9-21-49,9,21,49,6,0,9277,781,0.24,0.0,0.07765,0.270353
13-32-42,13,32,42,6,0,9274,784,0.24,0.0,0.077948,0.270308
18-20-41,18,20,41,6,0,9273,785,0.24,0.0,0.078047,0.270293
1-19-32,1,19,32,6,0,9269,789,0.24,0.0,0.078445,0.270233
1-42-49,1,42,49,6,0,9268,790,0.24,0.0,0.078544,0.270218
1-5-23,1,5,23,7,0,7791,2267,0.28,0.0,0.225393,0.270191
28-30-43,28,30,43,7,0,7790,2268,0.28,0.0,0.225492,0.270176
2-7-33,2,7,33,6,0,9265,793,0.24,0.0,0.078843,0.270174
2-14-38,2,14,38,6,0,9263,795,0.24,0.0,0.079042,0.270144
9-15-41,9,15,41,6,0,9263,795,0.24,0.0,0.079042,0.270144
27-31-34,27,31,34,6,0,9261,797,0.24,0.0,0.07924,0.270114
17-23-43,17,23,43,6,0,9260,798,0.24,0.0,0.07934,0.270099
10-26-40,10,26,40,7,0,7780,2278,0.28,0.0,0.226486,0.270027
12-38-46,12,38,46,6,0,9254,804,0.24,0.0,0.079936,0.27001
35-47-48,35,47,48,7,0,7777,2281,0.28,0.0,0.226785,0.269982
23-24-32,23,24,32,7,0,7769,2289,0.28,0.0,0.22758,0.269863
10-23-24,10,23,24,7,0,7769,2289,0.28,0.0,0.22758,0.269863
5-8-12,5,8,12,6,0,9243,815,0.24,0.0,0.08103,0.269845
3-33-43,3,33,43,6,0,9242,816,0.24,0.0,0.081129,0.269831
1-41-48,1,41,48,7,0,7764,2294,0.28,0.0,0.228077,0.269788
27-37-42,27,37,42,8,0,6284,3774,0.32,0.0,0.375224,0.269716
14-23-49,14,23,49,8,0,6283,3775,0.32,0.0,0.375323,0.269702
4-15-20,4,15,20,7,0,7758,2300,0.28,0.0,0.228674,0.269699
11-22-23,11,22,23,6,0,9231,827,0.24,0.0,0.082223,0.269667
6-15-20,6,15,20,6,0,9230,828,0.24,0.0,0.082323,0.269652
4-27-39,4,27,39,6,0,9227,831,0.24,0.0,0.082621,0.269607
12-22-43,12,22,43,6,0,9226,832,0.24,0.0,0.08272,0.269592
16-26-36,16,26,36,7,0,7747,2311,0.28,0.0,0.229767,0.269535
15-41-43,15,41,43,6,0,9220,838,0.24,0.0,0.083317,0.269502
6-16-43,6,16,43,6,0,9218,840,0.24,0.0,0.083516,0.269473
14-23-33,14,23,33,6,0,9217,841,0.24,0.0,0.083615,0.269458
1-19-40,1,19,40,7,0,7739,2319,0.28,0.0,0.230563,0.269416
7-16-27,7,16,27,7,0,7734,2324,0.28,0.0,0.23106,0.269341
15-20-35,15,20,35,6,0,9209,849,0.24,0.0,0.08441,0.269338
11-16-20,11,16,20,6,0,9208,850,0.24,0.0,0.08451,0.269324
1-2-36,1,2,36,8,0,6253,3805,0.32,0.0,0.378306,0.269254
12-13-49,12,13,49,7,0,7727,2331,0.28,0.0,0.231756,0.269237
27-35-46,27,35,46,6,0,9202,856,0.24,0.0,0.085106,0.269234
16-33-48,16,33,48,6,0,9201,857,0.24,0.0,0.085206,0.269219
14-30-45,14,30,45,6,0,9200,858,0.24,0.0,0.085305,0.269204
3-4-17,3,4,17,6,0,9199,859,0.24,0.0,0.085405,0.269189
20-21-35,20,21,35,6,0,9196,862,0.24,0.0,0.085703,0.269145
2-3-41,2,3,41,7,0,7718,2340,0.28,0.0,0.232651,0.269102
19-20-41,19,20,41,7,0,7716,2342,0.28,0.0,0.232849,0.269073
5-6-33,5,6,33,7,0,7715,2343,0.28,0.0,0.232949,0.269058
5-11-22,5,11,22,6,0,9188,870,0.24,0.0,0.086498,0.269025
5-36-40,5,36,40,6,0,9188,870,0.24,0.0,0.086498,0.269025
14-37-41,14,37,41,6,0,9186,872,0.24,0.0,0.086697,0.268995
8-14-24,8,14,24,6,0,9186,872,0.24,0.0,0.086697,0.268995
3-4-5,3,4,5,6,0,9184,874,0.24,0.0,0.086896,0.268966
9-18-45,9,18,45,7,0,7708,2350,0.28,0.0,0.233645,0.268953
10-43-47,10,43,47,7,0,7707,2351,0.28,0.0,0.233744,0.268938
7-14-39,7,14,39,7,0,7702,2356,0.28,0.0,0.234241,0.268864
3-8-25,3,8,25,6,0,9176,882,0.24,0.0,0.087691,0.268846
13-21-35,13,21,35,6,0,9173,885,0.24,0.0,0.08799,0.268802
13-40-41,13,40,41,6,0,9172,886,0.24,0.0,0.088089,0.268787
23-28-36,23,28,36,6,0,9164,894,0.24,0.0,0.088884,0.268667
23-33-40,23,33,40,6,0,9164,894,0.24,0.0,0.088884,0.268667
31-35-45,31,35,45,7,0,7688,2370,0.28,0.0,0.235633,0.268655
15-29-31,15,29,31,7,0,7688,2370,0.28,0.0,0.235633,0.268655
11-23-31,11,23,31,6,0,9162,896,0.24,0.0,0.089083,0.268638
1-19-26,1,19,26,7,0,7685,2373,0.28,0.0,0.235932,0.26861
15-44-45,15,44,45,7,0,7682,2376,0.28,0.0,0.23623,0.268566
12-13-24,12,13,24,6,0,9156,902,0.24,0.0,0.08968,0.268548
3-24-35,3,24,35,6,0,9154,904,0.24,0.0,0.089879,0.268518
16-26-49,16,26,49,7,0,7678,2380,0.28,0.0,0.236628,0.268506
7-16-38,7,16,38,7,0,7678,2380,0.28,0.0,0.236628,0.268506
9-13-49,9,13,49,6,0,9153,905,0.24,0.0,0.089978,0.268503
9-13-48,9,13,48,6,0,9153,905,0.24,0.0,0.089978,0.268503
22-27-35,22,27,35,6,0,9149,909,0.24,0.0,0.090376,0.268444
18-39-49,18,39,49,6,0,9148,910,0.24,0.0,0.090475,0.268429
11-17-28,11,17,28,8,0,6196,3862,0.32,0.0,0.383973,0.268404
11-17-39,11,17,39,8,0,6196,3862,0.32,0.0,0.383973,0.268404
16-36-47,16,36,47,7,0,7670,2388,0.28,0.0,0.237423,0.268387
12-17-42,12,17,42,6,0,9145,913,0.24,0.0,0.090774,0.268384
25-36-39,25,36,39,8,0,6194,3864,0.32,0.0,0.384172,0.268374
13-30-47,13,30,47,6,0,9142,916,0.24,0.0,0.091072,0.268339
7-16-42,7,16,42,7,0,7665,2393,0.28,0.0,0.23792,0.268312
16-31-47,16,31,47,7,0,7662,2396,0.28,0.0,0.238218,0.268267
24-40-43,24,40,43,7,0,7659,2399,0.28,0.0,0.238517,0.268223
7-32-40,7,32,40,7,0,7659,2399,0.28,0.0,0.238517,0.268223
31-38-46,31,38,46,6,0,9133,925,0.24,0.0,0.091967,0.268205
32-33-45,32,33,45,6,0,9131,927,0.24,0.0,0.092165,0.268175
16-17-45,16,17,45,6,0,9131,927,0.24,0.0,0.092165,0.268175
6-34-41,6,34,41,6,0,9129,929,0.24,0.0,0.092364,0.268145
3-4-10,3,4,10,7,0,7648,2410,0.28,0.0,0.23961,0.268058
31-45-47,31,45,47,7,0,7648,2410,0.28,0.0,0.23961,0.268058
13-22-40,13,22,40,6,0,9122,936,0.24,0.0,0.09306,0.268041
23-35-49,23,35,49,7,0,7644,2414,0.28,0.0,0.240008,0.267999
35-38-42,35,38,42,7,0,7638,2420,0.28,0.0,0.240604,0.267909
17-37-39,17,37,39,7,0,7637,2421,0.28,0.0,0.240704,0.267894
16-31-45,16,31,45,6,0,9112,946,0.24,0.0,0.094054,0.267892
15-45-47,15,45,47,6,0,9110,948,0.24,0.0,0.094253,0.267862
12-45-47,12,45,47,6,0,9110,948,0.24,0.0,0.094253,0.267862
14-33-38,14,33,38,2,1,9981,77,0.08,0.25,0.007656,0.267852
3-21-45,3,21,45,6,0,9107,951,0.24,0.0,0.094552,0.267817
18-47-48,18,47,48,6,0,9105,953,0.24,0.0,0.09475,0.267787
3-22-24,3,22,24,7,0,7625,2433,0.28,0.0,0.241897,0.267715
7-22-33,7,22,33,6,0,9100,958,0.24,0.0,0.095248,0.267713
22-30-44,22,30,44,7,0,7624,2434,0.28,0.0,0.241996,0.267701
