draw_event_id,source_draw_id,date,year,draw_number,drawing_no,n1,n2,n3,n4,n5,n6,bonus_number,source_url,rules_version,data_status
1961-023-1,180,,1961,23,1,2,22,29,39,41,44,,raw:bst_649_1961.txt,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
1961-024-1,181,,1961,24,1,27,28,29,36,39,48,,raw:bst_649_1961.txt,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
1961-025-1,182,,1961,25,1,20,22,39,40,41,49,,raw:bst_649_1961.txt,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
1961-026-1,183,,1961,26,1,1,4,14,18,28,38,,raw:bst_649_1961.txt,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
1961-027-1,184,,1961,27,1,7,11,13,17,33,48,,raw:bst_649_1961.txt,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
1961-028-1,185,,1961,28,1,4,9,12,30,38,41,,raw:bst_649_1961.txt,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
1961-029-1,186,,1961,29,1,6,7,19,31,37,43,,raw:bst_649_1961.txt,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
1961-030-1,187,,1961,30,1,2,17,22,25,31,49,,raw:bst_649_1961.txt,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
1961-031-1,188,,1961,31,1,7,9,33,41,47,49,,raw:bst_649_1961.txt,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
1961-032-1,189,,1961,32,1,2,12,14,29,46,48,,raw:bst_649_1961.txt,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
1961-033-1,190,,1961,33,1,6,7,24,41,43,44,,raw:bst_649_1961.txt,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
1961-034-1,191,,1961,34,1,14,21,26,43,44,46,,raw:bst_649_1961.txt,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
1961-035-1,192,,1961,35,1,8,13,30,31,35,46,,raw:bst_649_1961.txt,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
1961-036-1,193,,1961,36,1,10,11,12,15,36,44,,raw:bst_649_1961.txt,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
1961-037-1,194,,1961,37,1,2,16,22,27,37,42,,raw:bst_649_1961.txt,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
1961-038-1,195,,1961,38,1,1,2,6,31,34,40,,raw:bst_649_1961.txt,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
1961-039-1,196,,1961,39,1,1,18,22,23,26,30,,raw:bst_649_1961.txt,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
1961-040-1,197,,1961,40,1,10,12,31,33,40,44,,raw:bst_649_1961.txt,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
1961-041-1,198,,1961,41,1,5,8,21,29,31,34,,raw:bst_649_1961.txt,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
1961-042-1,199,,1961,42,1,7,16,27,36,37,47,,raw:bst_649_1961.txt,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
1961-043-1,200,,1961,43,1,17,21,25,26,37,49,,raw:bst_649_1961.txt,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
1961-044-1,201,,1961,44,1,7,12,15,16,18,37,,raw:bst_649_1961.txt,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
1961-045-1,202,,1961,45,1,3,12,22,28,32,49,,raw:bst_649_1961.txt,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
1961-046-1,203,,1961,46,1,6,14,25,30,40,45,,raw:bst_649_1961.txt,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
1961-047-1,204,,1961,47,1,1,15,19,20,25,46,,raw:bst_649_1961.txt,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
1961-048-1,205,,1961,48,1,2,9,10,13,14,31,,raw:bst_649_1961.txt,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
1961-049-1,206,,1961,49,1,3,11,12,18,20,43,,raw:bst_649_1961.txt,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
1961-050-1,207,,1961,50,1,5,7,15,16,31,47,,raw:bst_649_1961.txt,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
1961-051-1,208,,1961,51,1,1,3,9,11,21,35,,raw:bst_649_1961.txt,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
1961-052-1,209,,1961,52,1,16,30,37,41,46,47,,raw:bst_649_1961.txt,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
1961-053-1,210,,1961,53,1,5,10,14,17,22,26,,raw:bst_649_1961.txt,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
1962-001-1,211,,1962,1,1,15,27,29,40,43,47,,raw:bst_649_1962.txt,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
1962-002-1,212,,1962,2,1,2,14,21,43,45,49,,raw:bst_649_1962.txt,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
1962-003-1,213,,1962,3,1,1,9,12,19,47,48,,raw:bst_649_1962.txt,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
1962-004-1,214,,1962,4,1,2,12,23,35,36,41,,raw:bst_649_1962.txt,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
1962-005-1,215,,1962,5,1,14,15,24,34,36,49,,raw:bst_649_1962.txt,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
1962-006-1,216,,1962,6,1,4,10,15,26,36,49,,raw:bst_649_1962.txt,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
1962-007-1,217,,1962,7,1,10,13,39,42,43,44,,raw:bst_649_1962.txt,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
1962-008-1,218,,1962,8,1,13,14,16,19,26,37,,raw:bst_649_1962.txt,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
1962-009-1,219,,1962,9,1,1,9,21,29,36,38,,raw:bst_649_1962.txt,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
1962-010-1,220,,1962,10,1,1,4,8,9,25,38,,raw:bst_649_1962.txt,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
1962-011-1,221,,1962,11,1,6,7,11,17,36,39,,raw:bst_649_1962.txt,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
1962-012-1,222,,1962,12,1,4,8,10,20,24,27,,raw:bst_649_1962.txt,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
1962-013-1,223,,1962,13,1,6,7,11,18,22,32,,raw:bst_649_1962.txt,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
1962-014-1,224,,1962,14,1,4,10,24,43,48,49,,raw:bst_649_1962.txt,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
1962-015-1,225,,1962,15,1,7,18,26,30,31,34,,raw:bst_649_1962.txt,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
1962-016-1,226,,1962,16,1,21,26,32,33,39,40,,raw:bst_649_1962.txt,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
1962-017-1,227,,1962,17,1,2,4,13,33,39,46,,raw:bst_649_1962.txt,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
1962-018-1,228,,1962,18,1,9,26,40,41,46,49,,raw:bst_649_1962.txt,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
1962-019-1,229,,1962,19,1,5,9,16,27,42,47,,raw:bst_649_1962.txt,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
1962-020-1,230,,1962,20,1,3,14,22,28,34,42,,raw:bst_649_1962.txt,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
1962-021-1,231,,1962,21,1,8,16,21,39,43,45,,raw:bst_649_1962.txt,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
1962-022-1,232,,1962,22,1,6,13,20,21,29,41,,raw:bst_649_1962.txt,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
1962-023-1,233,,1962,23,1,1,3,4,11,34,36,,raw:bst_649_1962.txt,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
1962-024-1,234,,1962,24,1,1,19,21,25,29,45,,raw:bst_649_1962.txt,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
1962-025-1,235,,1962,25,1,24,25,26,28,34,37,,raw:bst_649_1962.txt,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
1962-026-1,236,,1962,26,1,6,28,29,33,36,44,,raw:bst_649_1962.txt,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
1962-027-1,237,,1962,27,1,3,7,13,25,26,42,,raw:bst_649_1962.txt,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
1962-028-1,238,,1962,28,1,4,9,17,22,24,37,,raw:bst_649_1962.txt,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
1962-029-1,239,,1962,29,1,5,20,28,39,42,46,,raw:bst_649_1962.txt,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
1962-030-1,240,,1962,30,1,1,6,12,17,31,38,,raw:bst_649_1962.txt,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
1962-031-1,241,,1962,31,1,7,13,23,26,44,46,,raw:bst_649_1962.txt,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
1962-032-1,242,,1962,32,1,4,12,14,17,19,46,,raw:bst_649_1962.txt,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
1962-033-1,243,,1962,33,1,7,9,28,33,42,48,,raw:bst_649_1962.txt,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
1962-034-1,244,,1962,34,1,13,17,20,31,39,47,,raw:bst_649_1962.txt,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
1962-035-1,245,,1962,35,1,2,4,8,38,42,49,,raw:bst_649_1962.txt,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
1962-036-1,246,,1962,36,1,13,16,25,30,31,41,,raw:bst_649_1962.txt,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
1962-037-1,247,,1962,37,1,9,10,28,30,33,35,,raw:bst_649_1962.txt,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
1962-038-1,248,,1962,38,1,6,8,18,32,42,44,,raw:bst_649_1962.txt,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
1962-039-1,249,,1962,39,1,4,16,19,22,47,48,,raw:bst_649_1962.txt,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
1962-040-1,250,,1962,40,1,6,7,13,20,22,31,,raw:bst_649_1962.txt,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
1962-041-1,251,,1962,41,1,2,6,12,22,34,42,,raw:bst_649_1962.txt,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
1962-042-1,252,,1962,42,1,13,15,20,31,36,45,,raw:bst_649_1962.txt,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
1962-043-1,253,,1962,43,1,11,16,20,23,42,49,,raw:bst_649_1962.txt,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
1962-044-1,254,,1962,44,1,4,11,12,36,38,47,,raw:bst_649_1962.txt,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
1962-045-1,255,,1962,45,1,1,12,24,34,43,48,,raw:bst_649_1962.txt,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
1962-046-1,256,,1962,46,1,1,14,15,29,44,47,,raw:bst_649_1962.txt,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
1962-047-1,257,,1962,47,1,1,11,12,28,36,45,,raw:bst_649_1962.txt,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
1962-048-1,258,,1962,48,1,16,18,23,29,37,48,,raw:bst_649_1962.txt,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
1962-049-1,259,,1962,49,1,12,24,27,30,34,49,,raw:bst_649_1962.txt,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
1962-050-1,260,,1962,50,1,5,9,12,23,24,28,,raw:bst_649_1962.txt,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
1962-051-1,261,,1962,51,1,2,20,25,26,38,42,,raw:bst_649_1962.txt,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
1962-052-1,262,,1962,52,1,13,34,41,43,46,49,,raw:bst_649_1962.txt,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
1962-601-1,263,,1962,601,1,3,4,20,33,37,48,,raw:bst_649_1962.txt,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
1963-001-1,264,,1963,1,1,7,8,36,38,39,49,,raw:bst_649_1963.txt,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
1963-002-1,265,,1963,2,1,1,5,14,19,21,40,,raw:bst_649_1963.txt,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
1963-003-1,266,,1963,3,1,5,23,34,35,40,45,,raw:bst_649_1963.txt,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
1963-004-1,267,,1963,4,1,5,10,14,16,33,45,,raw:bst_649_1963.txt,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
1963-005-1,268,,1963,5,1,3,29,35,42,43,46,,raw:bst_649_1963.txt,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
1963-006-1,269,,1963,6,1,15,22,24,26,47,49,,raw:bst_649_1963.txt,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
1963-007-1,270,,1963,7,1,1,6,27,32,42,43,,raw:bst_649_1963.txt,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
1963-008-1,271,,1963,8,1,1,6,8,32,37,38,,raw:bst_649_1963.txt,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
1963-009-1,272,,1963,9,1,9,20,23,25,29,46,,raw:bst_649_1963.txt,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
1963-010-1,273,,1963,10,1,8,14,20,31,39,48,,raw:bst_649_1963.txt,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
1963-011-1,274,,1963,11,1,11,14,22,29,41,44,,raw:bst_649_1963.txt,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
1963-012-1,275,,1963,12,1,1,21,29,39,44,45,,raw:bst_649_1963.txt,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
1963-013-1,276,,1963,13,1,2,6,10,18,36,42,,raw:bst_649_1963.txt,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
1963-014-1,277,,1963,14,1,6,8,21,29,42,48,,raw:bst_649_1963.txt,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
1963-015-1,278,,1963,15,1,5,11,24,37,40,47,,raw:bst_649_1963.txt,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
1963-016-1,279,,1963,16,1,2,19,23,33,39,42,,raw:bst_649_1963.txt,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
1963-017-1,280,,1963,17,1,2,4,7,34,39,45,,raw:bst_649_1963.txt,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
1963-018-1,281,,1963,18,1,1,2,13,40,43,45,,raw:bst_649_1963.txt,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
1963-019-1,282,,1963,19,1,12,17,23,27,31,41,,raw:bst_649_1963.txt,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
1963-020-1,283,,1963,20,1,1,17,21,23,24,28,,raw:bst_649_1963.txt,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
1963-021-1,284,,1963,21,1,1,2,7,8,29,42,,raw:bst_649_1963.txt,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
1963-022-1,285,,1963,22,1,4,10,11,21,36,49,,raw:bst_649_1963.txt,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
1963-023-1,286,,1963,23,1,3,14,26,40,43,47,,raw:bst_649_1963.txt,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
1963-024-1,287,,1963,24,1,10,13,17,18,40,47,,raw:bst_649_1963.txt,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
1963-025-1,288,,1963,25,1,29,30,33,39,47,49,,raw:bst_649_1963.txt,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
1963-026-1,289,,1963,26,1,8,9,12,18,24,37,,raw:bst_649_1963.txt,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
1963-027-1,290,,1963,27,1,14,28,30,46,48,49,,raw:bst_649_1963.txt,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
1963-028-1,291,,1963,28,1,9,19,30,32,39,49,,raw:bst_649_1963.txt,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
1963-029-1,292,,1963,29,1,9,11,26,31,44,49,,raw:bst_649_1963.txt,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
1963-030-1,293,,1963,30,1,1,4,14,35,40,42,,raw:bst_649_1963.txt,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
1963-031-1,294,,1963,31,1,11,17,19,26,32,47,,raw:bst_649_1963.txt,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
1963-032-1,295,,1963,32,1,13,14,21,26,37,40,,raw:bst_649_1963.txt,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
1963-033-1,296,,1963,33,1,3,13,16,19,31,32,,raw:bst_649_1963.txt,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
1963-034-1,297,,1963,34,1,20,29,32,36,44,46,,raw:bst_649_1963.txt,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
1963-035-1,298,,1963,35,1,1,3,27,31,35,41,,raw:bst_649_1963.txt,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
1963-036-1,299,,1963,36,1,16,21,27,28,32,45,,raw:bst_649_1963.txt,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
1963-037-1,300,,1963,37,1,1,2,17,24,41,49,,raw:bst_649_1963.txt,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
1963-038-1,301,,1963,38,1,1,8,26,30,32,40,,raw:bst_649_1963.txt,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
1963-039-1,302,,1963,39,1,2,4,5,13,26,46,,raw:bst_649_1963.txt,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
1963-040-1,303,,1963,40,1,3,17,25,32,34,40,,raw:bst_649_1963.txt,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
1963-041-1,304,,1963,41,1,15,18,19,22,26,40,,raw:bst_649_1963.txt,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
1963-042-1,305,,1963,42,1,1,6,25,34,46,48,,raw:bst_649_1963.txt,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
1963-043-1,306,,1963,43,1,10,16,20,24,43,45,,raw:bst_649_1963.txt,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
1963-044-1,307,,1963,44,1,14,24,26,30,34,42,,raw:bst_649_1963.txt,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
1963-045-1,308,,1963,45,1,5,17,20,21,40,46,,raw:bst_649_1963.txt,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
1963-046-1,309,,1963,46,1,25,28,31,32,37,41,,raw:bst_649_1963.txt,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
1963-047-1,310,,1963,47,1,30,40,44,45,46,49,,raw:bst_649_1963.txt,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
1963-048-1,311,,1963,48,1,4,18,21,32,37,44,,raw:bst_649_1963.txt,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
1963-049-1,312,,1963,49,1,1,8,21,22,38,49,,raw:bst_649_1963.txt,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
1963-050-1,313,,1963,50,1,2,5,11,12,16,44,,raw:bst_649_1963.txt,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
1963-051-1,314,,1963,51,1,11,13,20,35,37,46,,raw:bst_649_1963.txt,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
1963-052-1,315,,1963,52,1,11,17,23,38,40,42,,raw:bst_649_1963.txt,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
1963-601-1,316,,1963,601,1,5,10,13,14,29,49,,raw:bst_649_1963.txt,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
1963-602-1,317,,1963,602,1,3,11,21,33,37,41,,raw:bst_649_1963.txt,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
1964-000-1,318,,1964,0,1,2,3,18,32,37,49,,raw:bst_649_1964.txt,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
1964-001-1,319,,1964,1,1,6,32,35,36,38,48,,raw:bst_649_1964.txt,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
1964-002-1,320,,1964,2,1,3,4,11,23,28,29,,raw:bst_649_1964.txt,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
1964-003-1,321,,1964,3,1,9,16,33,35,36,41,,raw:bst_649_1964.txt,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
1964-004-1,322,,1964,4,1,2,5,34,43,44,47,,raw:bst_649_1964.txt,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
1964-005-1,323,,1964,5,1,1,5,13,15,22,28,,raw:bst_649_1964.txt,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
1964-006-1,324,,1964,6,1,13,15,26,28,41,46,,raw:bst_649_1964.txt,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
1964-007-1,325,,1964,7,1,10,11,23,29,46,48,,raw:bst_649_1964.txt,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
1964-008-1,326,,1964,8,1,4,8,28,42,43,47,,raw:bst_649_1964.txt,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
1964-009-1,327,,1964,9,1,4,16,25,38,42,43,,raw:bst_649_1964.txt,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
1964-010-1,328,,1964,10,1,3,11,17,41,43,49,,raw:bst_649_1964.txt,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
1964-011-1,329,,1964,11,1,2,7,12,20,22,27,,raw:bst_649_1964.txt,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
1964-012-1,330,,1964,12,1,17,26,31,42,44,45,,raw:bst_649_1964.txt,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
1964-013-1,331,,1964,13,1,20,25,35,38,39,45,,raw:bst_649_1964.txt,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
1964-014-1,332,,1964,14,1,6,7,11,24,30,45,,raw:bst_649_1964.txt,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
1964-015-1,333,,1964,15,1,4,15,26,28,36,37,,raw:bst_649_1964.txt,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
1964-016-1,334,,1964,16,1,3,5,11,17,21,46,,raw:bst_649_1964.txt,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
1964-017-1,335,,1964,17,1,8,13,27,36,43,45,,raw:bst_649_1964.txt,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
1964-018-1,336,,1964,18,1,4,9,12,17,22,27,,raw:bst_649_1964.txt,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
1964-019-1,337,,1964,19,1,7,11,24,25,35,38,,raw:bst_649_1964.txt,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
