year,draw_number,date,drawing_no,n1,n2,n3,n4,n5,n6,bonus_number,source,source_url,source_file,parser_format,data_status
1960,35,,1,13,18,36,37,41,43,,BST_OFFICIAL_ARCHIVE,https://info.toto.bg/content/files/stats-tiraji/649_60.txt,649_1960.txt,comma_single_or_repeated_draw,available_without_bonus
1960,36,,1,14,16,21,23,32,47,,BST_OFFICIAL_ARCHIVE,https://info.toto.bg/content/files/stats-tiraji/649_60.txt,649_1960.txt,comma_single_or_repeated_draw,available_without_bonus
1960,37,,1,4,7,11,16,22,33,,BST_OFFICIAL_ARCHIVE,https://info.toto.bg/content/files/stats-tiraji/649_60.txt,649_1960.txt,comma_single_or_repeated_draw,available_without_bonus
1960,38,,1,4,6,7,17,20,25,,BST_OFFICIAL_ARCHIVE,https://info.toto.bg/content/files/stats-tiraji/649_60.txt,649_1960.txt,comma_single_or_repeated_draw,available_without_bonus
1960,39,,1,5,8,17,25,32,45,,BST_OFFICIAL_ARCHIVE,https://info.toto.bg/content/files/stats-tiraji/649_60.txt,649_1960.txt,comma_single_or_repeated_draw,available_without_bonus
1960,40,,1,12,14,22,30,36,40,,BST_OFFICIAL_ARCHIVE,https://info.toto.bg/content/files/stats-tiraji/649_60.txt,649_1960.txt,comma_single_or_repeated_draw,available_without_bonus
1960,41,,1,14,23,31,40,47,49,,BST_OFFICIAL_ARCHIVE,https://info.toto.bg/content/files/stats-tiraji/649_60.txt,649_1960.txt,comma_single_or_repeated_draw,available_without_bonus
1960,42,,1,14,20,23,27,38,45,,BST_OFFICIAL_ARCHIVE,https://info.toto.bg/content/files/stats-tiraji/649_60.txt,649_1960.txt,comma_single_or_repeated_draw,available_without_bonus
1960,43,,1,16,26,28,33,37,49,,BST_OFFICIAL_ARCHIVE,https://info.toto.bg/content/files/stats-tiraji/649_60.txt,649_1960.txt,comma_single_or_repeated_draw,available_without_bonus
1960,44,,1,1,4,7,28,35,39,,BST_OFFICIAL_ARCHIVE,https://info.toto.bg/content/files/stats-tiraji/649_60.txt,649_1960.txt,comma_single_or_repeated_draw,available_without_bonus
1960,45,,1,14,17,22,29,31,45,,BST_OFFICIAL_ARCHIVE,https://info.toto.bg/content/files/stats-tiraji/649_60.txt,649_1960.txt,comma_single_or_repeated_draw,available_without_bonus
1960,46,,1,6,11,20,24,35,43,,BST_OFFICIAL_ARCHIVE,https://info.toto.bg/content/files/stats-tiraji/649_60.txt,649_1960.txt,comma_single_or_repeated_draw,available_without_bonus
1960,47,,1,14,26,27,28,29,45,,BST_OFFICIAL_ARCHIVE,https://info.toto.bg/content/files/stats-tiraji/649_60.txt,649_1960.txt,comma_single_or_repeated_draw,available_without_bonus
1960,48,,1,3,9,11,19,20,31,,BST_OFFICIAL_ARCHIVE,https://info.toto.bg/content/files/stats-tiraji/649_60.txt,649_1960.txt,comma_single_or_repeated_draw,available_without_bonus
1960,49,,1,17,23,34,35,38,47,,BST_OFFICIAL_ARCHIVE,https://info.toto.bg/content/files/stats-tiraji/649_60.txt,649_1960.txt,comma_single_or_repeated_draw,available_without_bonus
1960,50,,1,1,4,25,29,33,34,,BST_OFFICIAL_ARCHIVE,https://info.toto.bg/content/files/stats-tiraji/649_60.txt,649_1960.txt,comma_single_or_repeated_draw,available_without_bonus
1960,51,,1,5,12,18,25,36,38,,BST_OFFICIAL_ARCHIVE,https://info.toto.bg/content/files/stats-tiraji/649_60.txt,649_1960.txt,comma_single_or_repeated_draw,available_without_bonus
1960,52,,1,4,10,18,19,25,31,,BST_OFFICIAL_ARCHIVE,https://info.toto.bg/content/files/stats-tiraji/649_60.txt,649_1960.txt,comma_single_or_repeated_draw,available_without_bonus
1961,1,,1,14,17,22,31,42,48,,BST_OFFICIAL_ARCHIVE,https://info.toto.bg/content/files/stats-tiraji/649_61.txt,649_1961.txt,comma_single_or_repeated_draw,available_without_bonus
1961,2,,1,5,6,9,24,26,36,,BST_OFFICIAL_ARCHIVE,https://info.toto.bg/content/files/stats-tiraji/649_61.txt,649_1961.txt,comma_single_or_repeated_draw,available_without_bonus
1961,3,,1,16,21,24,28,45,49,,BST_OFFICIAL_ARCHIVE,https://info.toto.bg/content/files/stats-tiraji/649_61.txt,649_1961.txt,comma_single_or_repeated_draw,available_without_bonus
1961,4,,1,7,11,25,27,36,40,,BST_OFFICIAL_ARCHIVE,https://info.toto.bg/content/files/stats-tiraji/649_61.txt,649_1961.txt,comma_single_or_repeated_draw,available_without_bonus
1961,5,,1,17,28,30,39,40,47,,BST_OFFICIAL_ARCHIVE,https://info.toto.bg/content/files/stats-tiraji/649_61.txt,649_1961.txt,comma_single_or_repeated_draw,available_without_bonus
1961,6,,1,2,5,17,20,40,48,,BST_OFFICIAL_ARCHIVE,https://info.toto.bg/content/files/stats-tiraji/649_61.txt,649_1961.txt,comma_single_or_repeated_draw,available_without_bonus
1961,7,,1,11,29,30,42,45,48,,BST_OFFICIAL_ARCHIVE,https://info.toto.bg/content/files/stats-tiraji/649_61.txt,649_1961.txt,comma_single_or_repeated_draw,available_without_bonus
1961,8,,1,1,20,27,28,37,42,,BST_OFFICIAL_ARCHIVE,https://info.toto.bg/content/files/stats-tiraji/649_61.txt,649_1961.txt,comma_single_or_repeated_draw,available_without_bonus
1961,9,,1,3,23,27,28,38,40,,BST_OFFICIAL_ARCHIVE,https://info.toto.bg/content/files/stats-tiraji/649_61.txt,649_1961.txt,comma_single_or_repeated_draw,available_without_bonus
1961,10,,1,3,24,33,41,42,47,,BST_OFFICIAL_ARCHIVE,https://info.toto.bg/content/files/stats-tiraji/649_61.txt,649_1961.txt,comma_single_or_repeated_draw,available_without_bonus
1961,11,,1,4,10,21,41,42,47,,BST_OFFICIAL_ARCHIVE,https://info.toto.bg/content/files/stats-tiraji/649_61.txt,649_1961.txt,comma_single_or_repeated_draw,available_without_bonus
1961,12,,1,6,10,11,21,26,48,,BST_OFFICIAL_ARCHIVE,https://info.toto.bg/content/files/stats-tiraji/649_61.txt,649_1961.txt,comma_single_or_repeated_draw,available_without_bonus
1961,13,,1,11,22,24,32,34,45,,BST_OFFICIAL_ARCHIVE,https://info.toto.bg/content/files/stats-tiraji/649_61.txt,649_1961.txt,comma_single_or_repeated_draw,available_without_bonus
1961,14,,1,16,22,24,25,37,43,,BST_OFFICIAL_ARCHIVE,https://info.toto.bg/content/files/stats-tiraji/649_61.txt,649_1961.txt,comma_single_or_repeated_draw,available_without_bonus
1961,15,,1,3,6,12,14,38,40,,BST_OFFICIAL_ARCHIVE,https://info.toto.bg/content/files/stats-tiraji/649_61.txt,649_1961.txt,comma_single_or_repeated_draw,available_without_bonus
1961,16,,1,4,19,30,35,42,49,,BST_OFFICIAL_ARCHIVE,https://info.toto.bg/content/files/stats-tiraji/649_61.txt,649_1961.txt,comma_single_or_repeated_draw,available_without_bonus
1961,17,,1,6,23,29,34,35,39,,BST_OFFICIAL_ARCHIVE,https://info.toto.bg/content/files/stats-tiraji/649_61.txt,649_1961.txt,comma_single_or_repeated_draw,available_without_bonus
1961,18,,1,3,13,27,35,36,37,,BST_OFFICIAL_ARCHIVE,https://info.toto.bg/content/files/stats-tiraji/649_61.txt,649_1961.txt,comma_single_or_repeated_draw,available_without_bonus
1961,19,,1,3,5,29,38,40,45,,BST_OFFICIAL_ARCHIVE,https://info.toto.bg/content/files/stats-tiraji/649_61.txt,649_1961.txt,comma_single_or_repeated_draw,available_without_bonus
1961,20,,1,5,15,16,34,38,49,,BST_OFFICIAL_ARCHIVE,https://info.toto.bg/content/files/stats-tiraji/649_61.txt,649_1961.txt,comma_single_or_repeated_draw,available_without_bonus
1961,21,,1,12,18,23,31,36,45,,BST_OFFICIAL_ARCHIVE,https://info.toto.bg/content/files/stats-tiraji/649_61.txt,649_1961.txt,comma_single_or_repeated_draw,available_without_bonus
1961,22,,1,24,25,33,37,40,41,,BST_OFFICIAL_ARCHIVE,https://info.toto.bg/content/files/stats-tiraji/649_61.txt,649_1961.txt,comma_single_or_repeated_draw,available_without_bonus
1961,23,,1,2,22,29,39,41,44,,BST_OFFICIAL_ARCHIVE,https://info.toto.bg/content/files/stats-tiraji/649_61.txt,649_1961.txt,comma_single_or_repeated_draw,available_without_bonus
1961,24,,1,27,28,29,36,39,48,,BST_OFFICIAL_ARCHIVE,https://info.toto.bg/content/files/stats-tiraji/649_61.txt,649_1961.txt,comma_single_or_repeated_draw,available_without_bonus
1961,25,,1,20,22,39,40,41,49,,BST_OFFICIAL_ARCHIVE,https://info.toto.bg/content/files/stats-tiraji/649_61.txt,649_1961.txt,comma_single_or_repeated_draw,available_without_bonus
1961,26,,1,1,4,14,18,28,38,,BST_OFFICIAL_ARCHIVE,https://info.toto.bg/content/files/stats-tiraji/649_61.txt,649_1961.txt,comma_single_or_repeated_draw,available_without_bonus
1961,27,,1,7,11,13,17,33,48,,BST_OFFICIAL_ARCHIVE,https://info.toto.bg/content/files/stats-tiraji/649_61.txt,649_1961.txt,comma_single_or_repeated_draw,available_without_bonus
1961,28,,1,4,9,12,30,38,41,,BST_OFFICIAL_ARCHIVE,https://info.toto.bg/content/files/stats-tiraji/649_61.txt,649_1961.txt,comma_single_or_repeated_draw,available_without_bonus
1961,29,,1,6,7,19,31,37,43,,BST_OFFICIAL_ARCHIVE,https://info.toto.bg/content/files/stats-tiraji/649_61.txt,649_1961.txt,comma_single_or_repeated_draw,available_without_bonus
1961,30,,1,2,17,22,25,31,49,,BST_OFFICIAL_ARCHIVE,https://info.toto.bg/content/files/stats-tiraji/649_61.txt,649_1961.txt,comma_single_or_repeated_draw,available_without_bonus
1961,31,,1,7,9,33,41,47,49,,BST_OFFICIAL_ARCHIVE,https://info.toto.bg/content/files/stats-tiraji/649_61.txt,649_1961.txt,comma_single_or_repeated_draw,available_without_bonus
1961,32,,1,2,12,14,29,46,48,,BST_OFFICIAL_ARCHIVE,https://info.toto.bg/content/files/stats-tiraji/649_61.txt,649_1961.txt,comma_single_or_repeated_draw,available_without_bonus
1961,33,,1,6,7,24,41,43,44,,BST_OFFICIAL_ARCHIVE,https://info.toto.bg/content/files/stats-tiraji/649_61.txt,649_1961.txt,comma_single_or_repeated_draw,available_without_bonus
1961,34,,1,14,21,26,43,44,46,,BST_OFFICIAL_ARCHIVE,https://info.toto.bg/content/files/stats-tiraji/649_61.txt,649_1961.txt,comma_single_or_repeated_draw,available_without_bonus
1961,35,,1,8,13,30,31,35,46,,BST_OFFICIAL_ARCHIVE,https://info.toto.bg/content/files/stats-tiraji/649_61.txt,649_1961.txt,comma_single_or_repeated_draw,available_without_bonus
1961,36,,1,10,11,12,15,36,44,,BST_OFFICIAL_ARCHIVE,https://info.toto.bg/content/files/stats-tiraji/649_61.txt,649_1961.txt,comma_single_or_repeated_draw,available_without_bonus
1961,37,,1,2,16,22,27,37,42,,BST_OFFICIAL_ARCHIVE,https://info.toto.bg/content/files/stats-tiraji/649_61.txt,649_1961.txt,comma_single_or_repeated_draw,available_without_bonus
1961,38,,1,1,2,6,31,34,40,,BST_OFFICIAL_ARCHIVE,https://info.toto.bg/content/files/stats-tiraji/649_61.txt,649_1961.txt,comma_single_or_repeated_draw,available_without_bonus
1961,39,,1,1,18,22,23,26,30,,BST_OFFICIAL_ARCHIVE,https://info.toto.bg/content/files/stats-tiraji/649_61.txt,649_1961.txt,comma_single_or_repeated_draw,available_without_bonus
1961,40,,1,10,12,31,33,40,44,,BST_OFFICIAL_ARCHIVE,https://info.toto.bg/content/files/stats-tiraji/649_61.txt,649_1961.txt,comma_single_or_repeated_draw,available_without_bonus
1961,41,,1,5,8,21,29,31,34,,BST_OFFICIAL_ARCHIVE,https://info.toto.bg/content/files/stats-tiraji/649_61.txt,649_1961.txt,comma_single_or_repeated_draw,available_without_bonus
1961,42,,1,7,16,27,36,37,47,,BST_OFFICIAL_ARCHIVE,https://info.toto.bg/content/files/stats-tiraji/649_61.txt,649_1961.txt,comma_single_or_repeated_draw,available_without_bonus
1961,43,,1,17,21,25,26,37,49,,BST_OFFICIAL_ARCHIVE,https://info.toto.bg/content/files/stats-tiraji/649_61.txt,649_1961.txt,comma_single_or_repeated_draw,available_without_bonus
1961,44,,1,7,12,15,16,18,37,,BST_OFFICIAL_ARCHIVE,https://info.toto.bg/content/files/stats-tiraji/649_61.txt,649_1961.txt,comma_single_or_repeated_draw,available_without_bonus
1961,45,,1,3,12,22,28,32,49,,BST_OFFICIAL_ARCHIVE,https://info.toto.bg/content/files/stats-tiraji/649_61.txt,649_1961.txt,comma_single_or_repeated_draw,available_without_bonus
1961,46,,1,6,14,25,30,40,45,,BST_OFFICIAL_ARCHIVE,https://info.toto.bg/content/files/stats-tiraji/649_61.txt,649_1961.txt,comma_single_or_repeated_draw,available_without_bonus
1961,47,,1,1,15,19,20,25,46,,BST_OFFICIAL_ARCHIVE,https://info.toto.bg/content/files/stats-tiraji/649_61.txt,649_1961.txt,comma_single_or_repeated_draw,available_without_bonus
1961,48,,1,2,9,10,13,14,31,,BST_OFFICIAL_ARCHIVE,https://info.toto.bg/content/files/stats-tiraji/649_61.txt,649_1961.txt,comma_single_or_repeated_draw,available_without_bonus
1961,49,,1,3,11,12,18,20,43,,BST_OFFICIAL_ARCHIVE,https://info.toto.bg/content/files/stats-tiraji/649_61.txt,649_1961.txt,comma_single_or_repeated_draw,available_without_bonus
1961,50,,1,5,7,15,16,31,47,,BST_OFFICIAL_ARCHIVE,https://info.toto.bg/content/files/stats-tiraji/649_61.txt,649_1961.txt,comma_single_or_repeated_draw,available_without_bonus
1961,51,,1,1,3,9,11,21,35,,BST_OFFICIAL_ARCHIVE,https://info.toto.bg/content/files/stats-tiraji/649_61.txt,649_1961.txt,comma_single_or_repeated_draw,available_without_bonus
1961,52,,1,16,30,37,41,46,47,,BST_OFFICIAL_ARCHIVE,https://info.toto.bg/content/files/stats-tiraji/649_61.txt,649_1961.txt,comma_single_or_repeated_draw,available_without_bonus
1961,53,,1,5,10,14,17,22,26,,BST_OFFICIAL_ARCHIVE,https://info.toto.bg/content/files/stats-tiraji/649_61.txt,649_1961.txt,comma_single_or_repeated_draw,available_without_bonus
1962,1,,1,15,27,29,40,43,47,,BST_OFFICIAL_ARCHIVE,https://info.toto.bg/content/files/stats-tiraji/649_62.txt,649_1962.txt,comma_single_or_repeated_draw,available_without_bonus
1962,2,,1,2,14,21,43,45,49,,BST_OFFICIAL_ARCHIVE,https://info.toto.bg/content/files/stats-tiraji/649_62.txt,649_1962.txt,comma_single_or_repeated_draw,available_without_bonus
1962,3,,1,1,9,12,19,47,48,,BST_OFFICIAL_ARCHIVE,https://info.toto.bg/content/files/stats-tiraji/649_62.txt,649_1962.txt,comma_single_or_repeated_draw,available_without_bonus
1962,4,,1,2,12,23,35,36,41,,BST_OFFICIAL_ARCHIVE,https://info.toto.bg/content/files/stats-tiraji/649_62.txt,649_1962.txt,comma_single_or_repeated_draw,available_without_bonus
1962,5,,1,14,15,24,34,36,49,,BST_OFFICIAL_ARCHIVE,https://info.toto.bg/content/files/stats-tiraji/649_62.txt,649_1962.txt,comma_single_or_repeated_draw,available_without_bonus
1962,6,,1,4,10,15,26,36,49,,BST_OFFICIAL_ARCHIVE,https://info.toto.bg/content/files/stats-tiraji/649_62.txt,649_1962.txt,comma_single_or_repeated_draw,available_without_bonus
1962,7,,1,10,13,39,42,43,44,,BST_OFFICIAL_ARCHIVE,https://info.toto.bg/content/files/stats-tiraji/649_62.txt,649_1962.txt,comma_single_or_repeated_draw,available_without_bonus
1962,8,,1,13,14,16,19,26,37,,BST_OFFICIAL_ARCHIVE,https://info.toto.bg/content/files/stats-tiraji/649_62.txt,649_1962.txt,comma_single_or_repeated_draw,available_without_bonus
1962,9,,1,1,9,21,29,36,38,,BST_OFFICIAL_ARCHIVE,https://info.toto.bg/content/files/stats-tiraji/649_62.txt,649_1962.txt,comma_single_or_repeated_draw,available_without_bonus
1962,10,,1,1,4,8,9,25,38,,BST_OFFICIAL_ARCHIVE,https://info.toto.bg/content/files/stats-tiraji/649_62.txt,649_1962.txt,comma_single_or_repeated_draw,available_without_bonus
1962,11,,1,6,7,11,17,36,39,,BST_OFFICIAL_ARCHIVE,https://info.toto.bg/content/files/stats-tiraji/649_62.txt,649_1962.txt,comma_single_or_repeated_draw,available_without_bonus
1962,12,,1,4,8,10,20,24,27,,BST_OFFICIAL_ARCHIVE,https://info.toto.bg/content/files/stats-tiraji/649_62.txt,649_1962.txt,comma_single_or_repeated_draw,available_without_bonus
1962,13,,1,6,7,11,18,22,32,,BST_OFFICIAL_ARCHIVE,https://info.toto.bg/content/files/stats-tiraji/649_62.txt,649_1962.txt,comma_single_or_repeated_draw,available_without_bonus
1962,14,,1,4,10,24,43,48,49,,BST_OFFICIAL_ARCHIVE,https://info.toto.bg/content/files/stats-tiraji/649_62.txt,649_1962.txt,comma_single_or_repeated_draw,available_without_bonus
1962,15,,1,7,18,26,30,31,34,,BST_OFFICIAL_ARCHIVE,https://info.toto.bg/content/files/stats-tiraji/649_62.txt,649_1962.txt,comma_single_or_repeated_draw,available_without_bonus
1962,16,,1,21,26,32,33,39,40,,BST_OFFICIAL_ARCHIVE,https://info.toto.bg/content/files/stats-tiraji/649_62.txt,649_1962.txt,comma_single_or_repeated_draw,available_without_bonus
1962,17,,1,2,4,13,33,39,46,,BST_OFFICIAL_ARCHIVE,https://info.toto.bg/content/files/stats-tiraji/649_62.txt,649_1962.txt,comma_single_or_repeated_draw,available_without_bonus
1962,18,,1,9,26,40,41,46,49,,BST_OFFICIAL_ARCHIVE,https://info.toto.bg/content/files/stats-tiraji/649_62.txt,649_1962.txt,comma_single_or_repeated_draw,available_without_bonus
1962,19,,1,5,9,16,27,42,47,,BST_OFFICIAL_ARCHIVE,https://info.toto.bg/content/files/stats-tiraji/649_62.txt,649_1962.txt,comma_single_or_repeated_draw,available_without_bonus
1962,20,,1,3,14,22,28,34,42,,BST_OFFICIAL_ARCHIVE,https://info.toto.bg/content/files/stats-tiraji/649_62.txt,649_1962.txt,comma_single_or_repeated_draw,available_without_bonus
1962,21,,1,8,16,21,39,43,45,,BST_OFFICIAL_ARCHIVE,https://info.toto.bg/content/files/stats-tiraji/649_62.txt,649_1962.txt,comma_single_or_repeated_draw,available_without_bonus
1962,22,,1,6,13,20,21,29,41,,BST_OFFICIAL_ARCHIVE,https://info.toto.bg/content/files/stats-tiraji/649_62.txt,649_1962.txt,comma_single_or_repeated_draw,available_without_bonus
1962,23,,1,1,3,4,11,34,36,,BST_OFFICIAL_ARCHIVE,https://info.toto.bg/content/files/stats-tiraji/649_62.txt,649_1962.txt,comma_single_or_repeated_draw,available_without_bonus
1962,24,,1,1,19,21,25,29,45,,BST_OFFICIAL_ARCHIVE,https://info.toto.bg/content/files/stats-tiraji/649_62.txt,649_1962.txt,comma_single_or_repeated_draw,available_without_bonus
1962,25,,1,24,25,26,28,34,37,,BST_OFFICIAL_ARCHIVE,https://info.toto.bg/content/files/stats-tiraji/649_62.txt,649_1962.txt,comma_single_or_repeated_draw,available_without_bonus
1962,26,,1,6,28,29,33,36,44,,BST_OFFICIAL_ARCHIVE,https://info.toto.bg/content/files/stats-tiraji/649_62.txt,649_1962.txt,comma_single_or_repeated_draw,available_without_bonus
1962,27,,1,3,7,13,25,26,42,,BST_OFFICIAL_ARCHIVE,https://info.toto.bg/content/files/stats-tiraji/649_62.txt,649_1962.txt,comma_single_or_repeated_draw,available_without_bonus
1962,28,,1,4,9,17,22,24,37,,BST_OFFICIAL_ARCHIVE,https://info.toto.bg/content/files/stats-tiraji/649_62.txt,649_1962.txt,comma_single_or_repeated_draw,available_without_bonus
1962,29,,1,5,20,28,39,42,46,,BST_OFFICIAL_ARCHIVE,https://info.toto.bg/content/files/stats-tiraji/649_62.txt,649_1962.txt,comma_single_or_repeated_draw,available_without_bonus
1962,30,,1,1,6,12,17,31,38,,BST_OFFICIAL_ARCHIVE,https://info.toto.bg/content/files/stats-tiraji/649_62.txt,649_1962.txt,comma_single_or_repeated_draw,available_without_bonus
1962,31,,1,7,13,23,26,44,46,,BST_OFFICIAL_ARCHIVE,https://info.toto.bg/content/files/stats-tiraji/649_62.txt,649_1962.txt,comma_single_or_repeated_draw,available_without_bonus
1962,32,,1,4,12,14,17,19,46,,BST_OFFICIAL_ARCHIVE,https://info.toto.bg/content/files/stats-tiraji/649_62.txt,649_1962.txt,comma_single_or_repeated_draw,available_without_bonus
1962,33,,1,7,9,28,33,42,48,,BST_OFFICIAL_ARCHIVE,https://info.toto.bg/content/files/stats-tiraji/649_62.txt,649_1962.txt,comma_single_or_repeated_draw,available_without_bonus
1962,34,,1,13,17,20,31,39,47,,BST_OFFICIAL_ARCHIVE,https://info.toto.bg/content/files/stats-tiraji/649_62.txt,649_1962.txt,comma_single_or_repeated_draw,available_without_bonus
1962,35,,1,2,4,8,38,42,49,,BST_OFFICIAL_ARCHIVE,https://info.toto.bg/content/files/stats-tiraji/649_62.txt,649_1962.txt,comma_single_or_repeated_draw,available_without_bonus
1962,36,,1,13,16,25,30,31,41,,BST_OFFICIAL_ARCHIVE,https://info.toto.bg/content/files/stats-tiraji/649_62.txt,649_1962.txt,comma_single_or_repeated_draw,available_without_bonus
1962,37,,1,9,10,28,30,33,35,,BST_OFFICIAL_ARCHIVE,https://info.toto.bg/content/files/stats-tiraji/649_62.txt,649_1962.txt,comma_single_or_repeated_draw,available_without_bonus
1962,38,,1,6,8,18,32,42,44,,BST_OFFICIAL_ARCHIVE,https://info.toto.bg/content/files/stats-tiraji/649_62.txt,649_1962.txt,comma_single_or_repeated_draw,available_without_bonus
1962,39,,1,4,16,19,22,47,48,,BST_OFFICIAL_ARCHIVE,https://info.toto.bg/content/files/stats-tiraji/649_62.txt,649_1962.txt,comma_single_or_repeated_draw,available_without_bonus
1962,40,,1,6,7,13,20,22,31,,BST_OFFICIAL_ARCHIVE,https://info.toto.bg/content/files/stats-tiraji/649_62.txt,649_1962.txt,comma_single_or_repeated_draw,available_without_bonus
1962,41,,1,2,6,12,22,34,42,,BST_OFFICIAL_ARCHIVE,https://info.toto.bg/content/files/stats-tiraji/649_62.txt,649_1962.txt,comma_single_or_repeated_draw,available_without_bonus
1962,42,,1,13,15,20,31,36,45,,BST_OFFICIAL_ARCHIVE,https://info.toto.bg/content/files/stats-tiraji/649_62.txt,649_1962.txt,comma_single_or_repeated_draw,available_without_bonus
1962,43,,1,11,16,20,23,42,49,,BST_OFFICIAL_ARCHIVE,https://info.toto.bg/content/files/stats-tiraji/649_62.txt,649_1962.txt,comma_single_or_repeated_draw,available_without_bonus
1962,44,,1,4,11,12,36,38,47,,BST_OFFICIAL_ARCHIVE,https://info.toto.bg/content/files/stats-tiraji/649_62.txt,649_1962.txt,comma_single_or_repeated_draw,available_without_bonus
1962,45,,1,1,12,24,34,43,48,,BST_OFFICIAL_ARCHIVE,https://info.toto.bg/content/files/stats-tiraji/649_62.txt,649_1962.txt,comma_single_or_repeated_draw,available_without_bonus
1962,46,,1,1,14,15,29,44,47,,BST_OFFICIAL_ARCHIVE,https://info.toto.bg/content/files/stats-tiraji/649_62.txt,649_1962.txt,comma_single_or_repeated_draw,available_without_bonus
