draw_event_id,year,draw_number,date,drawing_no,n1,n2,n3,n4,n5,n6,bonus_number,source,source_url,source_draw_id,data_status
1978-36-1,1978,36,,1,3,12,20,31,39,41,,historical_draws.csv,raw:bst_649_1978.txt,1799,available_without_bonus
1978-36-2,1978,36,,2,4,8,11,30,47,48,,historical_draws.csv,raw:bst_649_1978.txt,1800,available_without_bonus
1978-37-1,1978,37,,1,17,19,36,37,39,49,,historical_draws.csv,raw:bst_649_1978.txt,1801,available_without_bonus
1978-37-2,1978,37,,2,12,16,22,31,36,45,,historical_draws.csv,raw:bst_649_1978.txt,1802,available_without_bonus
1978-38-1,1978,38,,1,1,10,16,21,38,48,,historical_draws.csv,raw:bst_649_1978.txt,1803,available_without_bonus
1978-38-2,1978,38,,2,1,2,17,21,24,49,,historical_draws.csv,raw:bst_649_1978.txt,1804,available_without_bonus
1978-39-1,1978,39,,1,6,8,17,30,38,46,,historical_draws.csv,raw:bst_649_1978.txt,1805,available_without_bonus
1978-39-2,1978,39,,2,2,6,7,21,23,28,,historical_draws.csv,raw:bst_649_1978.txt,1806,available_without_bonus
1978-40-1,1978,40,,1,4,6,25,36,47,49,,historical_draws.csv,raw:bst_649_1978.txt,1807,available_without_bonus
1978-40-2,1978,40,,2,4,8,12,27,29,31,,historical_draws.csv,raw:bst_649_1978.txt,1808,available_without_bonus
1978-41-1,1978,41,,1,10,22,30,33,35,48,,historical_draws.csv,raw:bst_649_1978.txt,1809,available_without_bonus
1978-41-2,1978,41,,2,4,24,29,30,36,40,,historical_draws.csv,raw:bst_649_1978.txt,1810,available_without_bonus
1978-42-1,1978,42,,1,15,18,23,28,29,41,,historical_draws.csv,raw:bst_649_1978.txt,1811,available_without_bonus
1978-42-2,1978,42,,2,2,28,32,42,45,49,,historical_draws.csv,raw:bst_649_1978.txt,1812,available_without_bonus
1978-43-1,1978,43,,1,13,24,26,32,33,39,,historical_draws.csv,raw:bst_649_1978.txt,1813,available_without_bonus
1978-43-2,1978,43,,2,7,14,15,16,33,47,,historical_draws.csv,raw:bst_649_1978.txt,1814,available_without_bonus
1978-44-1,1978,44,,1,4,6,9,13,33,45,,historical_draws.csv,raw:bst_649_1978.txt,1815,available_without_bonus
1978-44-2,1978,44,,2,26,30,32,36,44,47,,historical_draws.csv,raw:bst_649_1978.txt,1816,available_without_bonus
1978-45-1,1978,45,,1,10,28,29,39,45,48,,historical_draws.csv,raw:bst_649_1978.txt,1817,available_without_bonus
1978-45-2,1978,45,,2,8,16,24,27,34,42,,historical_draws.csv,raw:bst_649_1978.txt,1818,available_without_bonus
1978-46-1,1978,46,,1,7,25,34,40,44,49,,historical_draws.csv,raw:bst_649_1978.txt,1819,available_without_bonus
1978-46-2,1978,46,,2,25,26,28,36,46,49,,historical_draws.csv,raw:bst_649_1978.txt,1820,available_without_bonus
1978-47-1,1978,47,,1,5,6,16,34,44,45,,historical_draws.csv,raw:bst_649_1978.txt,1821,available_without_bonus
1978-47-2,1978,47,,2,7,11,34,39,41,46,,historical_draws.csv,raw:bst_649_1978.txt,1822,available_without_bonus
1978-48-1,1978,48,,1,3,18,20,38,43,48,,historical_draws.csv,raw:bst_649_1978.txt,1823,available_without_bonus
1978-48-2,1978,48,,2,2,23,24,26,41,44,,historical_draws.csv,raw:bst_649_1978.txt,1824,available_without_bonus
1978-49-1,1978,49,,1,15,21,29,31,43,46,,historical_draws.csv,raw:bst_649_1978.txt,1825,available_without_bonus
1978-49-2,1978,49,,2,8,16,18,42,44,49,,historical_draws.csv,raw:bst_649_1978.txt,1826,available_without_bonus
1978-50-1,1978,50,,1,1,3,12,13,31,38,,historical_draws.csv,raw:bst_649_1978.txt,1827,available_without_bonus
1978-50-2,1978,50,,2,1,3,11,41,47,48,,historical_draws.csv,raw:bst_649_1978.txt,1828,available_without_bonus
1978-51-1,1978,51,,1,1,2,3,17,20,46,,historical_draws.csv,raw:bst_649_1978.txt,1829,available_without_bonus
1978-51-2,1978,51,,2,4,9,11,12,28,45,,historical_draws.csv,raw:bst_649_1978.txt,1830,available_without_bonus
1978-52-1,1978,52,,1,5,10,15,17,22,43,,historical_draws.csv,raw:bst_649_1978.txt,1831,available_without_bonus
1978-52-2,1978,52,,2,1,9,14,31,48,49,,historical_draws.csv,raw:bst_649_1978.txt,1832,available_without_bonus
1978-601-1,1978,601,,1,7,20,21,23,28,40,,historical_draws.csv,raw:bst_649_1978.txt,1833,available_without_bonus
1978-601-2,1978,601,,2,4,10,14,25,29,42,,historical_draws.csv,raw:bst_649_1978.txt,1834,available_without_bonus
1978-602-1,1978,602,,1,11,15,18,22,23,39,,historical_draws.csv,raw:bst_649_1978.txt,1835,available_without_bonus
1978-602-2,1978,602,,2,7,9,29,35,37,47,,historical_draws.csv,raw:bst_649_1978.txt,1836,available_without_bonus
1978-602-3,1978,602,,3,2,5,10,13,35,49,,historical_draws.csv,raw:bst_649_1978.txt,1837,available_without_bonus
1978-602-4,1978,602,,4,5,15,17,18,23,40,,historical_draws.csv,raw:bst_649_1978.txt,1838,available_without_bonus
1978-603-1,1978,603,,1,8,9,10,11,33,46,,historical_draws.csv,raw:bst_649_1978.txt,1839,available_without_bonus
1978-603-2,1978,603,,2,4,17,23,35,42,46,,historical_draws.csv,raw:bst_649_1978.txt,1840,available_without_bonus
1978-603-3,1978,603,,3,5,24,28,33,34,43,,historical_draws.csv,raw:bst_649_1978.txt,1841,available_without_bonus
1978-603-4,1978,603,,4,7,8,23,25,28,38,,historical_draws.csv,raw:bst_649_1978.txt,1842,available_without_bonus
1979-1-1,1979,1,,1,3,21,27,28,40,45,,historical_draws.csv,raw:bst_649_1979.txt,1843,available_without_bonus
1979-1-2,1979,1,,2,4,9,18,27,32,49,,historical_draws.csv,raw:bst_649_1979.txt,1844,available_without_bonus
1979-2-1,1979,2,,1,5,6,8,17,19,46,,historical_draws.csv,raw:bst_649_1979.txt,1845,available_without_bonus
1979-2-2,1979,2,,2,6,7,20,31,36,43,,historical_draws.csv,raw:bst_649_1979.txt,1846,available_without_bonus
1979-3-1,1979,3,,1,6,21,36,37,41,46,,historical_draws.csv,raw:bst_649_1979.txt,1847,available_without_bonus
1979-3-2,1979,3,,2,1,5,22,26,27,40,,historical_draws.csv,raw:bst_649_1979.txt,1848,available_without_bonus
1979-4-1,1979,4,,1,2,5,15,35,36,38,,historical_draws.csv,raw:bst_649_1979.txt,1849,available_without_bonus
1979-4-2,1979,4,,2,4,16,21,32,37,46,,historical_draws.csv,raw:bst_649_1979.txt,1850,available_without_bonus
1979-5-1,1979,5,,1,6,14,17,28,39,43,,historical_draws.csv,raw:bst_649_1979.txt,1851,available_without_bonus
1979-5-2,1979,5,,2,7,8,14,23,38,44,,historical_draws.csv,raw:bst_649_1979.txt,1852,available_without_bonus
1979-6-1,1979,6,,1,5,13,20,24,30,43,,historical_draws.csv,raw:bst_649_1979.txt,1853,available_without_bonus
1979-6-2,1979,6,,2,8,13,15,26,28,30,,historical_draws.csv,raw:bst_649_1979.txt,1854,available_without_bonus
1979-7-1,1979,7,,1,8,13,15,31,39,44,,historical_draws.csv,raw:bst_649_1979.txt,1855,available_without_bonus
1979-7-2,1979,7,,2,5,13,21,29,33,34,,historical_draws.csv,raw:bst_649_1979.txt,1856,available_without_bonus
1979-8-1,1979,8,,1,3,9,10,24,25,45,,historical_draws.csv,raw:bst_649_1979.txt,1857,available_without_bonus
1979-8-2,1979,8,,2,1,17,18,31,38,46,,historical_draws.csv,raw:bst_649_1979.txt,1858,available_without_bonus
1979-9-1,1979,9,,1,4,13,20,38,48,49,,historical_draws.csv,raw:bst_649_1979.txt,1859,available_without_bonus
1979-9-2,1979,9,,2,7,21,23,25,29,42,,historical_draws.csv,raw:bst_649_1979.txt,1860,available_without_bonus
1979-10-1,1979,10,,1,5,15,33,38,39,40,,historical_draws.csv,raw:bst_649_1979.txt,1861,available_without_bonus
1979-10-2,1979,10,,2,1,2,4,5,11,38,,historical_draws.csv,raw:bst_649_1979.txt,1862,available_without_bonus
1979-11-1,1979,11,,1,4,6,18,36,40,41,,historical_draws.csv,raw:bst_649_1979.txt,1863,available_without_bonus
1979-11-2,1979,11,,2,12,27,33,34,37,41,,historical_draws.csv,raw:bst_649_1979.txt,1864,available_without_bonus
1979-12-1,1979,12,,1,5,22,34,39,40,44,,historical_draws.csv,raw:bst_649_1979.txt,1865,available_without_bonus
1979-12-2,1979,12,,2,8,13,22,30,47,48,,historical_draws.csv,raw:bst_649_1979.txt,1866,available_without_bonus
1979-13-1,1979,13,,1,1,7,30,33,35,37,,historical_draws.csv,raw:bst_649_1979.txt,1867,available_without_bonus
1979-13-2,1979,13,,2,7,9,36,43,47,48,,historical_draws.csv,raw:bst_649_1979.txt,1868,available_without_bonus
1979-14-1,1979,14,,1,4,12,17,41,45,46,,historical_draws.csv,raw:bst_649_1979.txt,1869,available_without_bonus
1979-14-2,1979,14,,2,4,11,15,21,36,45,,historical_draws.csv,raw:bst_649_1979.txt,1870,available_without_bonus
1979-15-1,1979,15,,1,6,9,10,16,21,26,,historical_draws.csv,raw:bst_649_1979.txt,1871,available_without_bonus
1979-15-2,1979,15,,2,2,22,28,37,38,47,,historical_draws.csv,raw:bst_649_1979.txt,1872,available_without_bonus
1979-16-1,1979,16,,1,1,5,12,16,29,32,,historical_draws.csv,raw:bst_649_1979.txt,1873,available_without_bonus
1979-16-2,1979,16,,2,7,8,12,21,32,46,,historical_draws.csv,raw:bst_649_1979.txt,1874,available_without_bonus
1979-17-1,1979,17,,1,1,3,7,34,43,49,,historical_draws.csv,raw:bst_649_1979.txt,1875,available_without_bonus
1979-17-2,1979,17,,2,3,21,25,27,37,38,,historical_draws.csv,raw:bst_649_1979.txt,1876,available_without_bonus
1979-18-1,1979,18,,1,17,20,24,26,27,36,,historical_draws.csv,raw:bst_649_1979.txt,1877,available_without_bonus
1979-18-2,1979,18,,2,4,5,12,19,27,34,,historical_draws.csv,raw:bst_649_1979.txt,1878,available_without_bonus
1979-19-1,1979,19,,1,15,17,22,23,33,46,,historical_draws.csv,raw:bst_649_1979.txt,1879,available_without_bonus
1979-19-2,1979,19,,2,2,3,6,8,17,32,,historical_draws.csv,raw:bst_649_1979.txt,1880,available_without_bonus
1979-20-1,1979,20,,1,9,10,14,20,35,43,,historical_draws.csv,raw:bst_649_1979.txt,1881,available_without_bonus
1979-20-2,1979,20,,2,3,4,10,29,42,49,,historical_draws.csv,raw:bst_649_1979.txt,1882,available_without_bonus
1979-21-1,1979,21,,1,14,25,28,31,36,47,,historical_draws.csv,raw:bst_649_1979.txt,1883,available_without_bonus
1979-21-2,1979,21,,2,6,26,27,35,39,49,,historical_draws.csv,raw:bst_649_1979.txt,1884,available_without_bonus
1979-22-1,1979,22,,1,6,9,12,21,24,31,,historical_draws.csv,raw:bst_649_1979.txt,1885,available_without_bonus
1979-22-2,1979,22,,2,2,10,11,13,23,40,,historical_draws.csv,raw:bst_649_1979.txt,1886,available_without_bonus
1979-23-1,1979,23,,1,10,15,21,26,39,49,,historical_draws.csv,raw:bst_649_1979.txt,1887,available_without_bonus
1979-23-2,1979,23,,2,16,22,23,31,42,47,,historical_draws.csv,raw:bst_649_1979.txt,1888,available_without_bonus
1979-24-1,1979,24,,1,4,32,33,39,47,48,,historical_draws.csv,raw:bst_649_1979.txt,1889,available_without_bonus
1979-24-2,1979,24,,2,2,9,20,23,32,43,,historical_draws.csv,raw:bst_649_1979.txt,1890,available_without_bonus
1979-25-1,1979,25,,1,7,19,23,26,31,35,,historical_draws.csv,raw:bst_649_1979.txt,1891,available_without_bonus
1979-25-2,1979,25,,2,7,10,37,39,48,49,,historical_draws.csv,raw:bst_649_1979.txt,1892,available_without_bonus
1979-26-1,1979,26,,1,3,23,27,29,39,41,,historical_draws.csv,raw:bst_649_1979.txt,1893,available_without_bonus
1979-26-2,1979,26,,2,1,18,21,33,35,43,,historical_draws.csv,raw:bst_649_1979.txt,1894,available_without_bonus
1979-27-1,1979,27,,1,7,9,21,25,32,47,,historical_draws.csv,raw:bst_649_1979.txt,1895,available_without_bonus
1979-27-2,1979,27,,2,5,22,27,29,39,42,,historical_draws.csv,raw:bst_649_1979.txt,1896,available_without_bonus
1979-28-1,1979,28,,1,9,16,19,24,27,46,,historical_draws.csv,raw:bst_649_1979.txt,1897,available_without_bonus
1979-28-2,1979,28,,2,6,7,35,41,43,46,,historical_draws.csv,raw:bst_649_1979.txt,1898,available_without_bonus
1979-29-1,1979,29,,1,2,3,12,25,26,28,,historical_draws.csv,raw:bst_649_1979.txt,1899,available_without_bonus
1979-29-2,1979,29,,2,2,6,28,42,46,47,,historical_draws.csv,raw:bst_649_1979.txt,1900,available_without_bonus
1979-30-1,1979,30,,1,7,14,17,26,34,47,,historical_draws.csv,raw:bst_649_1979.txt,1901,available_without_bonus
1979-30-2,1979,30,,2,15,22,32,33,34,35,,historical_draws.csv,raw:bst_649_1979.txt,1902,available_without_bonus
1979-31-1,1979,31,,1,2,12,19,25,39,49,,historical_draws.csv,raw:bst_649_1979.txt,1903,available_without_bonus
1979-31-2,1979,31,,2,2,8,19,24,33,37,,historical_draws.csv,raw:bst_649_1979.txt,1904,available_without_bonus
1979-32-1,1979,32,,1,6,17,31,32,35,41,,historical_draws.csv,raw:bst_649_1979.txt,1905,available_without_bonus
1979-32-2,1979,32,,2,1,16,33,37,38,42,,historical_draws.csv,raw:bst_649_1979.txt,1906,available_without_bonus
1979-33-1,1979,33,,1,6,13,17,27,41,42,,historical_draws.csv,raw:bst_649_1979.txt,1907,available_without_bonus
1979-33-2,1979,33,,2,20,27,34,35,37,38,,historical_draws.csv,raw:bst_649_1979.txt,1908,available_without_bonus
1979-34-1,1979,34,,1,4,8,14,33,41,42,,historical_draws.csv,raw:bst_649_1979.txt,1909,available_without_bonus
1979-34-2,1979,34,,2,13,14,19,24,28,41,,historical_draws.csv,raw:bst_649_1979.txt,1910,available_without_bonus
1979-35-1,1979,35,,1,5,19,30,32,33,47,,historical_draws.csv,raw:bst_649_1979.txt,1911,available_without_bonus
1979-35-2,1979,35,,2,11,15,22,24,25,49,,historical_draws.csv,raw:bst_649_1979.txt,1912,available_without_bonus
1979-36-1,1979,36,,1,7,13,16,17,20,23,,historical_draws.csv,raw:bst_649_1979.txt,1913,available_without_bonus
1979-36-2,1979,36,,2,15,16,31,37,38,44,,historical_draws.csv,raw:bst_649_1979.txt,1914,available_without_bonus
1979-37-1,1979,37,,1,11,12,18,28,33,45,,historical_draws.csv,raw:bst_649_1979.txt,1915,available_without_bonus
1979-37-2,1979,37,,2,7,23,29,30,32,41,,historical_draws.csv,raw:bst_649_1979.txt,1916,available_without_bonus
1979-38-1,1979,38,,1,5,6,20,22,33,38,,historical_draws.csv,raw:bst_649_1979.txt,1917,available_without_bonus
1979-38-2,1979,38,,2,1,8,11,36,39,40,,historical_draws.csv,raw:bst_649_1979.txt,1918,available_without_bonus
1979-39-1,1979,39,,1,4,13,14,26,40,47,,historical_draws.csv,raw:bst_649_1979.txt,1919,available_without_bonus
1979-39-2,1979,39,,2,13,16,28,29,46,48,,historical_draws.csv,raw:bst_649_1979.txt,1920,available_without_bonus
1979-40-1,1979,40,,1,7,20,39,43,45,47,,historical_draws.csv,raw:bst_649_1979.txt,1921,available_without_bonus
1979-40-2,1979,40,,2,2,9,15,25,31,47,,historical_draws.csv,raw:bst_649_1979.txt,1922,available_without_bonus
1979-41-1,1979,41,,1,2,3,24,26,34,46,,historical_draws.csv,raw:bst_649_1979.txt,1923,available_without_bonus
1979-41-2,1979,41,,2,9,10,22,32,42,44,,historical_draws.csv,raw:bst_649_1979.txt,1924,available_without_bonus
1979-42-1,1979,42,,1,19,23,32,37,40,43,,historical_draws.csv,raw:bst_649_1979.txt,1925,available_without_bonus
1979-42-2,1979,42,,2,3,4,31,37,41,48,,historical_draws.csv,raw:bst_649_1979.txt,1926,available_without_bonus
1979-43-1,1979,43,,1,18,26,29,34,37,38,,historical_draws.csv,raw:bst_649_1979.txt,1927,available_without_bonus
1979-43-2,1979,43,,2,13,14,23,32,37,45,,historical_draws.csv,raw:bst_649_1979.txt,1928,available_without_bonus
1979-44-1,1979,44,,1,3,7,11,33,38,45,,historical_draws.csv,raw:bst_649_1979.txt,1929,available_without_bonus
1979-44-2,1979,44,,2,5,9,19,35,41,48,,historical_draws.csv,raw:bst_649_1979.txt,1930,available_without_bonus
1979-45-1,1979,45,,1,11,27,36,41,43,49,,historical_draws.csv,raw:bst_649_1979.txt,1931,available_without_bonus
1979-45-2,1979,45,,2,13,22,41,46,47,49,,historical_draws.csv,raw:bst_649_1979.txt,1932,available_without_bonus
1979-46-1,1979,46,,1,12,15,21,35,40,41,,historical_draws.csv,raw:bst_649_1979.txt,1933,available_without_bonus
1979-46-2,1979,46,,2,4,16,20,24,40,45,,historical_draws.csv,raw:bst_649_1979.txt,1934,available_without_bonus
1979-47-1,1979,47,,1,15,24,32,36,43,48,,historical_draws.csv,raw:bst_649_1979.txt,1935,available_without_bonus
1979-47-2,1979,47,,2,19,26,29,31,45,46,,historical_draws.csv,raw:bst_649_1979.txt,1936,available_without_bonus
1979-48-1,1979,48,,1,13,21,25,32,33,34,,historical_draws.csv,raw:bst_649_1979.txt,1937,available_without_bonus
1979-48-2,1979,48,,2,6,21,22,26,27,37,,historical_draws.csv,raw:bst_649_1979.txt,1938,available_without_bonus
1979-49-1,1979,49,,1,4,16,25,33,38,49,,historical_draws.csv,raw:bst_649_1979.txt,1939,available_without_bonus
1979-49-2,1979,49,,2,7,20,30,35,44,48,,historical_draws.csv,raw:bst_649_1979.txt,1940,available_without_bonus
1979-50-1,1979,50,,1,3,4,6,13,14,33,,historical_draws.csv,raw:bst_649_1979.txt,1941,available_without_bonus
1979-50-2,1979,50,,2,2,18,22,25,32,47,,historical_draws.csv,raw:bst_649_1979.txt,1942,available_without_bonus
1979-51-1,1979,51,,1,13,17,26,28,43,48,,historical_draws.csv,raw:bst_649_1979.txt,1943,available_without_bonus
1979-51-2,1979,51,,2,1,12,17,30,37,46,,historical_draws.csv,raw:bst_649_1979.txt,1944,available_without_bonus
1979-601-1,1979,601,,1,27,31,34,38,41,44,,historical_draws.csv,raw:bst_649_1979.txt,1945,available_without_bonus
1979-601-2,1979,601,,2,24,29,30,34,37,41,,historical_draws.csv,raw:bst_649_1979.txt,1946,available_without_bonus
1979-602-1,1979,602,,1,24,33,37,38,39,49,,historical_draws.csv,raw:bst_649_1979.txt,1947,available_without_bonus
1979-602-2,1979,602,,2,18,25,26,27,35,47,,historical_draws.csv,raw:bst_649_1979.txt,1948,available_without_bonus
1979-602-3,1979,602,,3,6,9,10,37,42,46,,historical_draws.csv,raw:bst_649_1979.txt,1949,available_without_bonus
1979-602-4,1979,602,,4,1,7,26,34,36,37,,historical_draws.csv,raw:bst_649_1979.txt,1950,available_without_bonus
1979-603-1,1979,603,,1,2,12,22,34,40,46,,historical_draws.csv,raw:bst_649_1979.txt,1951,available_without_bonus
1979-603-2,1979,603,,2,1,2,6,14,28,45,,historical_draws.csv,raw:bst_649_1979.txt,1952,available_without_bonus
1979-604-1,1979,604,,1,1,12,27,34,35,47,,historical_draws.csv,raw:bst_649_1979.txt,1953,available_without_bonus
1979-604-2,1979,604,,2,13,25,32,38,47,48,,historical_draws.csv,raw:bst_649_1979.txt,1954,available_without_bonus
1979-604-3,1979,604,,3,13,14,17,25,28,34,,historical_draws.csv,raw:bst_649_1979.txt,1955,available_without_bonus
1979-604-4,1979,604,,4,2,13,31,34,35,45,,historical_draws.csv,raw:bst_649_1979.txt,1956,available_without_bonus
1979-605-1,1979,605,,1,4,5,17,23,27,43,,historical_draws.csv,raw:bst_649_1979.txt,1957,available_without_bonus
1979-605-2,1979,605,,2,13,14,15,20,21,25,,historical_draws.csv,raw:bst_649_1979.txt,1958,available_without_bonus
1979-605-3,1979,605,,3,2,7,20,21,38,47,,historical_draws.csv,raw:bst_649_1979.txt,1959,available_without_bonus
1979-605-4,1979,605,,4,9,20,28,29,43,45,,historical_draws.csv,raw:bst_649_1979.txt,1960,available_without_bonus
1979-606-1,1979,606,,1,2,14,15,16,45,48,,historical_draws.csv,raw:bst_649_1979.txt,1961,available_without_bonus
1979-606-2,1979,606,,2,2,3,4,18,22,43,,historical_draws.csv,raw:bst_649_1979.txt,1962,available_without_bonus
1979-606-3,1979,606,,3,2,3,17,33,35,47,,historical_draws.csv,raw:bst_649_1979.txt,1963,available_without_bonus
1979-606-4,1979,606,,4,8,17,30,37,42,46,,historical_draws.csv,raw:bst_649_1979.txt,1964,available_without_bonus
1980-1-1,1980,1,,1,4,6,18,23,27,33,,historical_draws.csv,raw:bst_649_1980.txt,1965,available_without_bonus
1980-1-2,1980,1,,2,22,28,29,36,41,42,,historical_draws.csv,raw:bst_649_1980.txt,1966,available_without_bonus
1980-2-1,1980,2,,1,7,13,18,20,41,42,,historical_draws.csv,raw:bst_649_1980.txt,1967,available_without_bonus
1980-2-2,1980,2,,2,1,4,8,14,26,31,,historical_draws.csv,raw:bst_649_1980.txt,1968,available_without_bonus
1980-3-1,1980,3,,1,4,5,7,24,42,43,,historical_draws.csv,raw:bst_649_1980.txt,1969,available_without_bonus
1980-3-2,1980,3,,2,3,14,29,42,45,49,,historical_draws.csv,raw:bst_649_1980.txt,1970,available_without_bonus
1980-4-1,1980,4,,1,3,6,17,23,33,43,,historical_draws.csv,raw:bst_649_1980.txt,1971,available_without_bonus
1980-4-2,1980,4,,2,1,24,27,28,31,37,,historical_draws.csv,raw:bst_649_1980.txt,1972,available_without_bonus
1980-5-1,1980,5,,1,3,7,25,26,35,48,,historical_draws.csv,raw:bst_649_1980.txt,1973,available_without_bonus
1980-5-2,1980,5,,2,6,12,13,33,37,49,,historical_draws.csv,raw:bst_649_1980.txt,1974,available_without_bonus
1980-6-1,1980,6,,1,9,11,12,35,40,46,,historical_draws.csv,raw:bst_649_1980.txt,1975,available_without_bonus
1980-6-2,1980,6,,2,2,6,9,17,21,30,,historical_draws.csv,raw:bst_649_1980.txt,1976,available_without_bonus
1980-7-1,1980,7,,1,11,12,25,29,39,45,,historical_draws.csv,raw:bst_649_1980.txt,1977,available_without_bonus
1980-7-2,1980,7,,2,4,10,11,15,18,34,,historical_draws.csv,raw:bst_649_1980.txt,1978,available_without_bonus
1980-8-1,1980,8,,1,5,17,27,28,46,47,,historical_draws.csv,raw:bst_649_1980.txt,1979,available_without_bonus
1980-8-2,1980,8,,2,13,18,23,30,42,49,,historical_draws.csv,raw:bst_649_1980.txt,1980,available_without_bonus
1980-9-1,1980,9,,1,15,23,26,40,41,49,,historical_draws.csv,raw:bst_649_1980.txt,1981,available_without_bonus
1980-9-2,1980,9,,2,11,26,36,37,40,47,,historical_draws.csv,raw:bst_649_1980.txt,1982,available_without_bonus
1980-10-1,1980,10,,1,3,13,32,44,47,48,,historical_draws.csv,raw:bst_649_1980.txt,1983,available_without_bonus
1980-10-2,1980,10,,2,23,24,32,33,43,46,,historical_draws.csv,raw:bst_649_1980.txt,1984,available_without_bonus
1980-11-1,1980,11,,1,6,14,22,29,30,46,,historical_draws.csv,raw:bst_649_1980.txt,1985,available_without_bonus
