draw_id,date,n1,n2,n3,n4,n5,n6,year,draw_number,draw_position,source_url,draw_no,bonus_number,source
6286,,5,11,27,38,44,46,2005,33,2,raw:bst_649_2005.txt,33,,
6287,,2,16,26,28,29,44,2005,33,3,raw:bst_649_2005.txt,33,,
6288,,16,21,22,25,43,47,2005,34,1,raw:bst_649_2005.txt,34,,
6289,,2,11,12,30,34,35,2005,34,2,raw:bst_649_2005.txt,34,,
6290,,7,20,22,27,30,31,2005,34,3,raw:bst_649_2005.txt,34,,
6291,,15,16,18,32,37,42,2005,35,1,raw:bst_649_2005.txt,35,,
6292,,9,26,36,40,42,44,2005,35,2,raw:bst_649_2005.txt,35,,
6293,,7,8,16,32,42,45,2005,35,3,raw:bst_649_2005.txt,35,,
6294,,1,9,21,30,35,48,2005,36,1,raw:bst_649_2005.txt,36,,
6295,,2,7,9,23,45,49,2005,36,2,raw:bst_649_2005.txt,36,,
6296,,4,19,23,24,31,48,2005,36,3,raw:bst_649_2005.txt,36,,
6297,,3,7,9,18,41,42,2005,37,1,raw:bst_649_2005.txt,37,,
6298,,3,7,10,17,33,44,2005,37,2,raw:bst_649_2005.txt,37,,
6299,,1,4,7,18,27,46,2005,37,3,raw:bst_649_2005.txt,37,,
6300,,6,13,18,21,22,45,2005,38,1,raw:bst_649_2005.txt,38,,
6301,,7,8,12,29,34,44,2005,38,2,raw:bst_649_2005.txt,38,,
6302,,2,7,10,11,13,30,2005,38,3,raw:bst_649_2005.txt,38,,
6303,,3,10,11,13,21,36,2005,39,1,raw:bst_649_2005.txt,39,,
6304,,1,3,7,12,16,30,2005,39,2,raw:bst_649_2005.txt,39,,
6305,,4,9,20,30,31,39,2005,39,3,raw:bst_649_2005.txt,39,,
6306,,21,25,30,33,43,44,2005,40,1,raw:bst_649_2005.txt,40,,
6307,,4,6,7,12,21,38,2005,40,2,raw:bst_649_2005.txt,40,,
6308,,2,8,22,24,39,41,2005,40,3,raw:bst_649_2005.txt,40,,
6309,,12,17,21,26,43,49,2005,41,1,raw:bst_649_2005.txt,41,,
6310,,7,10,16,29,45,46,2005,41,2,raw:bst_649_2005.txt,41,,
6311,,3,9,29,30,37,48,2005,41,3,raw:bst_649_2005.txt,41,,
6312,,5,6,16,18,23,28,2005,42,1,raw:bst_649_2005.txt,42,,
6313,,1,11,36,39,42,47,2005,42,2,raw:bst_649_2005.txt,42,,
6314,,4,11,17,23,35,47,2005,42,3,raw:bst_649_2005.txt,42,,
6315,,5,9,15,29,34,49,2005,43,1,raw:bst_649_2005.txt,43,,
6316,,1,2,13,15,21,44,2005,43,2,raw:bst_649_2005.txt,43,,
6317,,2,11,23,26,28,30,2005,43,3,raw:bst_649_2005.txt,43,,
6318,,6,19,34,42,47,48,2005,44,1,raw:bst_649_2005.txt,44,,
6319,,10,22,25,26,34,35,2005,44,2,raw:bst_649_2005.txt,44,,
6320,,8,9,10,20,21,41,2005,44,3,raw:bst_649_2005.txt,44,,
6321,,6,12,23,33,40,49,2005,45,1,raw:bst_649_2005.txt,45,,
6322,,3,19,34,36,37,49,2005,45,2,raw:bst_649_2005.txt,45,,
6323,,1,4,16,20,48,49,2005,45,3,raw:bst_649_2005.txt,45,,
6324,,9,11,29,32,40,47,2005,46,1,raw:bst_649_2005.txt,46,,
6325,,2,13,15,19,37,48,2005,46,2,raw:bst_649_2005.txt,46,,
6326,,8,17,22,23,38,42,2005,46,3,raw:bst_649_2005.txt,46,,
6327,,7,25,35,42,43,47,2005,47,1,raw:bst_649_2005.txt,47,,
6328,,13,21,28,42,44,45,2005,47,2,raw:bst_649_2005.txt,47,,
6329,,21,34,41,42,48,49,2005,47,3,raw:bst_649_2005.txt,47,,
6330,,8,13,21,26,30,44,2005,48,1,raw:bst_649_2005.txt,48,,
6331,,6,13,18,41,46,47,2005,48,2,raw:bst_649_2005.txt,48,,
6332,,5,7,16,20,21,46,2005,48,3,raw:bst_649_2005.txt,48,,
6333,,3,5,10,16,18,42,2005,49,1,raw:bst_649_2005.txt,49,,
6334,,13,15,19,39,41,45,2005,49,2,raw:bst_649_2005.txt,49,,
6335,,1,6,7,8,36,46,2005,49,3,raw:bst_649_2005.txt,49,,
6336,,12,14,15,26,39,49,2005,50,1,raw:bst_649_2005.txt,50,,
6337,,8,10,18,31,36,45,2005,50,2,raw:bst_649_2005.txt,50,,
6338,,2,11,30,32,46,49,2005,50,3,raw:bst_649_2005.txt,50,,
6339,,9,12,13,24,25,39,2005,51,1,raw:bst_649_2005.txt,51,,
6340,,5,8,15,21,36,48,2005,51,2,raw:bst_649_2005.txt,51,,
6341,,1,11,12,14,40,46,2005,51,3,raw:bst_649_2005.txt,51,,
6342,,2,4,9,12,19,20,2005,52,1,raw:bst_649_2005.txt,52,,
6343,,9,16,17,24,34,37,2005,52,2,raw:bst_649_2005.txt,52,,
6344,,8,9,26,36,37,41,2005,52,3,raw:bst_649_2005.txt,52,,
6345,,11,17,20,32,33,49,2005,53,1,raw:bst_649_2005.txt,53,,
6346,,3,13,37,38,43,44,2005,53,2,raw:bst_649_2005.txt,53,,
6347,,2,13,28,33,34,48,2005,53,3,raw:bst_649_2005.txt,53,,
6348,,2,6,15,25,27,35,2005,54,1,raw:bst_649_2005.txt,54,,
6349,,11,18,27,34,35,40,2005,54,2,raw:bst_649_2005.txt,54,,
6350,,4,11,12,18,25,27,2005,54,3,raw:bst_649_2005.txt,54,,
6351,,3,8,11,13,25,42,2005,55,1,raw:bst_649_2005.txt,55,,
6352,,10,25,27,28,30,40,2005,55,2,raw:bst_649_2005.txt,55,,
6353,,5,11,16,22,26,32,2005,55,3,raw:bst_649_2005.txt,55,,
6354,,5,20,22,30,38,46,2005,56,1,raw:bst_649_2005.txt,56,,
6355,,17,25,28,30,47,48,2005,56,2,raw:bst_649_2005.txt,56,,
6356,,4,29,35,38,39,40,2005,56,3,raw:bst_649_2005.txt,56,,
6357,,15,17,20,35,38,48,2005,57,1,raw:bst_649_2005.txt,57,,
6358,,15,25,27,33,36,49,2005,57,2,raw:bst_649_2005.txt,57,,
6359,,14,25,35,41,44,48,2005,57,3,raw:bst_649_2005.txt,57,,
6360,,5,16,18,28,40,49,2005,58,1,raw:bst_649_2005.txt,58,,
6361,,5,8,16,24,35,44,2005,58,2,raw:bst_649_2005.txt,58,,
6362,,14,24,27,29,39,42,2005,58,3,raw:bst_649_2005.txt,58,,
6363,,9,12,13,35,37,40,2005,59,1,raw:bst_649_2005.txt,59,,
6364,,1,5,20,34,37,38,2005,59,2,raw:bst_649_2005.txt,59,,
6365,,1,18,23,34,35,39,2005,59,3,raw:bst_649_2005.txt,59,,
6366,,8,15,17,23,28,49,2005,60,1,raw:bst_649_2005.txt,60,,
6367,,9,12,16,20,33,34,2005,60,2,raw:bst_649_2005.txt,60,,
6368,,3,12,13,29,43,46,2005,60,3,raw:bst_649_2005.txt,60,,
6369,,1,28,30,34,41,49,2005,61,1,raw:bst_649_2005.txt,61,,
6370,,1,3,9,11,12,49,2005,61,2,raw:bst_649_2005.txt,61,,
6371,,3,8,18,34,39,44,2005,61,3,raw:bst_649_2005.txt,61,,
6372,,10,13,14,20,29,36,2005,62,1,raw:bst_649_2005.txt,62,,
6373,,2,4,10,19,24,48,2005,62,2,raw:bst_649_2005.txt,62,,
6374,,10,14,38,41,45,49,2005,62,3,raw:bst_649_2005.txt,62,,
6375,,13,17,22,25,44,46,2005,63,1,raw:bst_649_2005.txt,63,,
6376,,2,9,10,18,22,46,2005,63,2,raw:bst_649_2005.txt,63,,
6377,,6,10,20,29,36,44,2005,63,3,raw:bst_649_2005.txt,63,,
6378,,8,22,24,31,47,48,2005,64,1,raw:bst_649_2005.txt,64,,
6379,,7,21,23,27,28,46,2005,64,2,raw:bst_649_2005.txt,64,,
6380,,5,8,10,12,24,46,2005,64,3,raw:bst_649_2005.txt,64,,
6381,,4,24,27,31,45,48,2005,65,1,raw:bst_649_2005.txt,65,,
6382,,1,7,11,40,43,46,2005,65,2,raw:bst_649_2005.txt,65,,
6383,,4,23,34,37,43,49,2005,65,3,raw:bst_649_2005.txt,65,,
6384,,3,5,8,15,33,44,2005,66,1,raw:bst_649_2005.txt,66,,
6385,,13,14,27,34,41,42,2005,66,2,raw:bst_649_2005.txt,66,,
6386,,2,17,20,30,34,47,2005,66,3,raw:bst_649_2005.txt,66,,
6387,,3,20,29,30,31,34,2005,67,1,raw:bst_649_2005.txt,67,,
6388,,2,5,29,33,40,43,2005,67,2,raw:bst_649_2005.txt,67,,
6389,,4,16,22,30,31,39,2005,67,3,raw:bst_649_2005.txt,67,,
6390,,1,10,11,30,33,42,2005,68,1,raw:bst_649_2005.txt,68,,
6391,,1,12,18,30,34,42,2005,68,2,raw:bst_649_2005.txt,68,,
6392,,7,23,26,32,37,45,2005,68,3,raw:bst_649_2005.txt,68,,
6393,,28,30,33,35,44,45,2005,69,1,raw:bst_649_2005.txt,69,,
6394,,9,15,16,20,36,45,2005,69,2,raw:bst_649_2005.txt,69,,
6395,,6,8,12,14,16,47,2005,69,3,raw:bst_649_2005.txt,69,,
6396,,3,5,13,15,35,37,2005,70,1,raw:bst_649_2005.txt,70,,
6397,,3,11,13,17,19,41,2005,70,2,raw:bst_649_2005.txt,70,,
6398,,8,32,33,35,46,48,2005,70,3,raw:bst_649_2005.txt,70,,
6399,,2,13,28,29,35,44,2005,71,1,raw:bst_649_2005.txt,71,,
6400,,11,19,30,35,41,46,2005,71,2,raw:bst_649_2005.txt,71,,
6401,,4,6,18,27,30,43,2005,71,3,raw:bst_649_2005.txt,71,,
6402,,3,29,32,36,38,42,2005,72,1,raw:bst_649_2005.txt,72,,
6403,,3,20,21,23,44,46,2005,72,2,raw:bst_649_2005.txt,72,,
6404,,17,34,36,38,42,45,2005,72,3,raw:bst_649_2005.txt,72,,
6405,,6,8,21,25,33,42,2005,73,1,raw:bst_649_2005.txt,73,,
6406,,8,9,10,20,28,33,2005,73,2,raw:bst_649_2005.txt,73,,
6407,,4,15,21,28,44,49,2005,73,3,raw:bst_649_2005.txt,73,,
6408,,1,7,14,15,24,46,2005,74,1,raw:bst_649_2005.txt,74,,
6409,,1,16,19,28,36,46,2005,74,2,raw:bst_649_2005.txt,74,,
6410,,9,15,28,34,37,44,2005,74,3,raw:bst_649_2005.txt,74,,
6411,,17,25,26,35,42,46,2005,75,1,raw:bst_649_2005.txt,75,,
6412,,3,4,18,35,43,48,2005,75,2,raw:bst_649_2005.txt,75,,
6413,,4,11,21,33,38,46,2005,75,3,raw:bst_649_2005.txt,75,,
6414,,9,27,34,36,37,41,2005,76,1,raw:bst_649_2005.txt,76,,
6415,,6,11,36,40,45,46,2005,76,2,raw:bst_649_2005.txt,76,,
6416,,2,5,16,22,31,40,2005,76,3,raw:bst_649_2005.txt,76,,
6417,,2,6,13,27,42,46,2005,77,1,raw:bst_649_2005.txt,77,,
6418,,3,5,9,22,30,48,2005,77,2,raw:bst_649_2005.txt,77,,
6419,,2,8,21,33,38,39,2005,77,3,raw:bst_649_2005.txt,77,,
6420,,3,9,22,31,35,46,2005,78,1,raw:bst_649_2005.txt,78,,
6421,,2,4,17,19,21,38,2005,78,2,raw:bst_649_2005.txt,78,,
6422,,6,9,10,18,37,47,2005,78,3,raw:bst_649_2005.txt,78,,
6423,,1,2,15,29,33,46,2005,79,1,raw:bst_649_2005.txt,79,,
6424,,4,9,22,30,31,45,2005,79,2,raw:bst_649_2005.txt,79,,
6425,,6,17,31,37,41,47,2005,79,3,raw:bst_649_2005.txt,79,,
6426,,13,20,25,41,42,48,2005,80,1,raw:bst_649_2005.txt,80,,
6427,,3,18,23,27,43,45,2005,80,2,raw:bst_649_2005.txt,80,,
6428,,7,8,22,25,36,48,2005,80,3,raw:bst_649_2005.txt,80,,
6429,,8,11,18,32,34,40,2005,81,1,raw:bst_649_2005.txt,81,,
6430,,1,21,28,33,40,49,2005,81,2,raw:bst_649_2005.txt,81,,
6431,,21,24,34,36,42,45,2005,81,3,raw:bst_649_2005.txt,81,,
6432,,15,17,21,29,36,37,2005,82,1,raw:bst_649_2005.txt,82,,
6433,,10,31,36,37,45,48,2005,82,2,raw:bst_649_2005.txt,82,,
6434,,2,18,19,25,36,40,2005,82,3,raw:bst_649_2005.txt,82,,
6435,,1,4,13,15,28,43,2005,83,1,raw:bst_649_2005.txt,83,,
6436,,2,19,31,34,35,44,2005,83,2,raw:bst_649_2005.txt,83,,
6437,,4,8,35,42,43,49,2005,83,3,raw:bst_649_2005.txt,83,,
6438,,2,3,11,27,34,36,2005,84,1,raw:bst_649_2005.txt,84,,
6439,,11,21,32,33,36,49,2005,84,2,raw:bst_649_2005.txt,84,,
6440,,12,14,17,23,34,46,2005,84,3,raw:bst_649_2005.txt,84,,
6441,,1,21,27,28,42,47,2005,85,1,raw:bst_649_2005.txt,85,,
6442,,9,20,24,32,38,43,2005,85,2,raw:bst_649_2005.txt,85,,
6443,,3,15,18,19,31,40,2005,85,3,raw:bst_649_2005.txt,85,,
6444,,5,8,12,27,37,44,2005,86,1,raw:bst_649_2005.txt,86,,
6445,,6,8,16,27,39,46,2005,86,2,raw:bst_649_2005.txt,86,,
6446,,18,20,31,37,38,49,2005,86,3,raw:bst_649_2005.txt,86,,
6447,,18,29,31,35,44,46,2005,87,1,raw:bst_649_2005.txt,87,,
6448,,5,14,17,19,30,39,2005,87,2,raw:bst_649_2005.txt,87,,
6449,,2,6,10,16,31,42,2005,87,3,raw:bst_649_2005.txt,87,,
6450,,5,6,15,30,39,40,2005,88,1,raw:bst_649_2005.txt,88,,
6451,,2,17,21,26,28,42,2005,88,2,raw:bst_649_2005.txt,88,,
6452,,1,21,27,36,43,44,2005,88,3,raw:bst_649_2005.txt,88,,
6453,,12,16,19,27,39,47,2005,89,1,raw:bst_649_2005.txt,89,,
6454,,15,28,30,35,36,42,2005,89,2,raw:bst_649_2005.txt,89,,
6455,,2,10,17,29,35,36,2005,89,3,raw:bst_649_2005.txt,89,,
6456,,9,10,17,18,28,36,2005,90,1,raw:bst_649_2005.txt,90,,
6457,,3,31,37,38,42,49,2005,90,2,raw:bst_649_2005.txt,90,,
6458,,4,6,19,35,42,48,2005,90,3,raw:bst_649_2005.txt,90,,
6459,,18,20,25,32,43,45,2005,91,1,raw:bst_649_2005.txt,91,,
6460,,6,9,13,17,18,47,2005,91,2,raw:bst_649_2005.txt,91,,
6461,,11,16,22,27,31,35,2005,91,3,raw:bst_649_2005.txt,91,,
6462,,8,10,24,29,32,44,2005,92,1,raw:bst_649_2005.txt,92,,
6463,,8,19,25,37,39,48,2005,92,2,raw:bst_649_2005.txt,92,,
6464,,12,16,20,23,31,45,2005,92,3,raw:bst_649_2005.txt,92,,
6465,,25,28,33,39,46,47,2005,93,1,raw:bst_649_2005.txt,93,,
6466,,11,20,25,37,48,49,2005,93,2,raw:bst_649_2005.txt,93,,
6467,,4,5,16,26,33,46,2005,93,3,raw:bst_649_2005.txt,93,,
6468,,1,18,19,22,36,44,2005,94,1,raw:bst_649_2005.txt,94,,
6469,,1,9,29,43,45,47,2005,94,2,raw:bst_649_2005.txt,94,,
6470,,34,36,44,45,46,47,2005,94,3,raw:bst_649_2005.txt,94,,
6471,,22,27,31,32,45,49,2005,95,1,raw:bst_649_2005.txt,95,,
6472,,6,13,20,28,35,49,2005,95,2,raw:bst_649_2005.txt,95,,
6473,,1,32,36,37,45,48,2005,95,3,raw:bst_649_2005.txt,95,,
6474,,6,12,23,26,30,47,2005,96,1,raw:bst_649_2005.txt,96,,
6475,,7,10,13,23,24,34,2005,96,2,raw:bst_649_2005.txt,96,,
6476,,2,12,16,43,44,45,2005,96,3,raw:bst_649_2005.txt,96,,
6477,,13,16,25,38,45,47,2005,97,1,raw:bst_649_2005.txt,97,,
6478,,13,20,24,33,36,39,2005,97,2,raw:bst_649_2005.txt,97,,
6479,,2,3,11,28,31,42,2005,97,3,raw:bst_649_2005.txt,97,,
6480,,11,28,31,34,45,47,2005,98,1,raw:bst_649_2005.txt,98,,
6481,,8,9,12,21,23,24,2005,98,2,raw:bst_649_2005.txt,98,,
6482,,7,35,36,38,43,48,2005,98,3,raw:bst_649_2005.txt,98,,
6483,,8,16,17,28,38,40,2005,99,1,raw:bst_649_2005.txt,99,,
6484,,23,27,37,43,47,48,2005,99,2,raw:bst_649_2005.txt,99,,
6485,,6,13,20,24,27,38,2005,99,3,raw:bst_649_2005.txt,99,,
6486,,26,29,31,33,39,43,2005,100,1,raw:bst_649_2005.txt,100,,
6487,,21,22,29,32,43,46,2005,100,2,raw:bst_649_2005.txt,100,,
6488,,9,10,27,28,35,48,2005,100,3,raw:bst_649_2005.txt,100,,
6489,,14,22,34,35,38,46,2005,101,1,raw:bst_649_2005.txt,101,,
6490,,1,18,24,40,43,48,2005,101,2,raw:bst_649_2005.txt,101,,
6491,,3,4,12,14,42,43,2005,101,3,raw:bst_649_2005.txt,101,,
6492,,2,18,21,23,31,41,2005,102,1,raw:bst_649_2005.txt,102,,
6493,,20,22,23,37,45,47,2005,102,2,raw:bst_649_2005.txt,102,,
6494,,1,6,25,33,47,49,2005,102,3,raw:bst_649_2005.txt,102,,
6495,,7,12,15,24,26,49,2005,103,1,raw:bst_649_2005.txt,103,,
6496,,22,31,37,39,40,44,2005,103,2,raw:bst_649_2005.txt,103,,
6497,,4,7,12,22,24,26,2005,103,3,raw:bst_649_2005.txt,103,,
6498,,8,18,29,40,43,46,2006,0,1,raw:bst_649_2006.txt,0,,
6499,,9,13,22,37,44,45,2006,0,2,raw:bst_649_2006.txt,0,,
6500,,10,20,21,33,38,47,2006,0,3,raw:bst_649_2006.txt,0,,
6501,,8,15,19,25,26,45,2006,1,1,raw:bst_649_2006.txt,1,,
6502,,1,10,12,25,26,36,2006,1,2,raw:bst_649_2006.txt,1,,
6503,,2,18,21,34,41,43,2006,1,3,raw:bst_649_2006.txt,1,,
6504,,9,14,22,26,31,39,2006,2,1,raw:bst_649_2006.txt,2,,
6505,,12,19,20,36,41,46,2006,2,2,raw:bst_649_2006.txt,2,,
6506,,7,26,28,39,40,42,2006,2,3,raw:bst_649_2006.txt,2,,
6507,,2,18,21,34,44,46,2006,3,1,raw:bst_649_2006.txt,3,,
6508,,17,24,40,43,48,49,2006,3,2,raw:bst_649_2006.txt,3,,
6509,,15,20,28,43,44,46,2006,3,3,raw:bst_649_2006.txt,3,,
6510,,5,20,24,27,36,37,2006,4,1,raw:bst_649_2006.txt,4,,
6511,,6,8,9,12,33,34,2006,4,2,raw:bst_649_2006.txt,4,,
6512,,1,17,25,26,33,48,2006,4,3,raw:bst_649_2006.txt,4,,
6513,,11,28,34,35,38,45,2006,5,1,raw:bst_649_2006.txt,5,,
6514,,5,15,17,22,27,30,2006,5,2,raw:bst_649_2006.txt,5,,
6515,,3,16,29,30,32,35,2006,5,3,raw:bst_649_2006.txt,5,,
6516,,10,19,23,33,34,38,2006,6,1,raw:bst_649_2006.txt,6,,
6517,,7,17,22,33,38,42,2006,6,2,raw:bst_649_2006.txt,6,,
6518,,2,4,9,27,45,48,2006,6,3,raw:bst_649_2006.txt,6,,
6519,,8,11,29,33,41,42,2006,7,1,raw:bst_649_2006.txt,7,,
6520,,3,4,5,22,28,45,2006,7,2,raw:bst_649_2006.txt,7,,
6521,,7,17,18,27,31,48,2006,7,3,raw:bst_649_2006.txt,7,,
6522,,9,10,16,36,44,49,2006,8,1,raw:bst_649_2006.txt,8,,
6523,,6,12,18,33,37,39,2006,8,2,raw:bst_649_2006.txt,8,,
6524,,1,2,11,27,39,44,2006,8,3,raw:bst_649_2006.txt,8,,
6525,,14,18,41,45,46,49,2006,9,1,raw:bst_649_2006.txt,9,,
6526,,4,15,26,32,33,41,2006,9,2,raw:bst_649_2006.txt,9,,
6527,,6,13,17,18,28,46,2006,9,3,raw:bst_649_2006.txt,9,,
6528,,8,10,12,36,40,41,2006,10,1,raw:bst_649_2006.txt,10,,
6529,,3,10,11,15,30,32,2006,10,2,raw:bst_649_2006.txt,10,,
6530,,8,16,33,37,48,49,2006,10,3,raw:bst_649_2006.txt,10,,
6531,,1,16,22,24,32,45,2006,11,1,raw:bst_649_2006.txt,11,,
6532,,1,11,14,18,41,45,2006,11,2,raw:bst_649_2006.txt,11,,
6533,,2,7,9,29,33,45,2006,11,3,raw:bst_649_2006.txt,11,,
6534,,17,18,19,27,31,35,2006,12,1,raw:bst_649_2006.txt,12,,
6535,,10,18,22,23,25,37,2006,12,2,raw:bst_649_2006.txt,12,,
6536,,8,18,19,20,23,34,2006,12,3,raw:bst_649_2006.txt,12,,
6537,,19,21,31,39,46,47,2006,13,1,raw:bst_649_2006.txt,13,,
6538,,5,16,19,32,36,42,2006,13,2,raw:bst_649_2006.txt,13,,
6539,,20,23,28,30,42,48,2006,13,3,raw:bst_649_2006.txt,13,,
6540,,9,11,14,21,28,29,2006,14,1,raw:bst_649_2006.txt,14,,
6541,,5,6,10,15,35,48,2006,14,2,raw:bst_649_2006.txt,14,,
6542,,7,10,17,36,39,42,2006,14,3,raw:bst_649_2006.txt,14,,
6543,,1,12,37,40,43,48,2006,15,1,raw:bst_649_2006.txt,15,,
6544,,15,30,31,32,35,40,2006,15,2,raw:bst_649_2006.txt,15,,
6545,,16,18,20,31,33,40,2006,15,3,raw:bst_649_2006.txt,15,,
6546,,3,18,26,40,43,47,2006,16,1,raw:bst_649_2006.txt,16,,
6547,,3,5,19,21,23,27,2006,16,2,raw:bst_649_2006.txt,16,,
6548,,5,12,28,30,41,47,2006,16,3,raw:bst_649_2006.txt,16,,
6549,,3,10,18,19,25,48,2006,17,1,raw:bst_649_2006.txt,17,,
6550,,3,9,15,26,31,46,2006,17,2,raw:bst_649_2006.txt,17,,
6551,,2,10,30,34,44,48,2006,17,3,raw:bst_649_2006.txt,17,,
6552,,5,7,10,13,25,43,2006,18,1,raw:bst_649_2006.txt,18,,
6553,,2,14,34,44,46,49,2006,18,2,raw:bst_649_2006.txt,18,,
6554,,23,30,34,38,39,44,2006,18,3,raw:bst_649_2006.txt,18,,
6555,,1,22,24,25,29,39,2006,19,1,raw:bst_649_2006.txt,19,,
6556,,8,15,16,18,26,29,2006,19,2,raw:bst_649_2006.txt,19,,
6557,,12,14,20,21,31,42,2006,19,3,raw:bst_649_2006.txt,19,,
6558,,4,21,23,29,40,49,2006,20,1,raw:bst_649_2006.txt,20,,
6559,,3,5,27,28,35,42,2006,20,2,raw:bst_649_2006.txt,20,,
6560,,1,15,19,22,26,39,2006,20,3,raw:bst_649_2006.txt,20,,
6561,,8,10,20,27,34,39,2006,21,1,raw:bst_649_2006.txt,21,,
6562,,7,13,20,21,29,41,2006,21,2,raw:bst_649_2006.txt,21,,
6563,,12,16,18,35,36,42,2006,21,3,raw:bst_649_2006.txt,21,,
6564,,8,15,31,38,40,44,2006,22,1,raw:bst_649_2006.txt,22,,
6565,,18,25,31,34,36,49,2006,22,2,raw:bst_649_2006.txt,22,,
6566,,11,23,26,37,39,42,2006,22,3,raw:bst_649_2006.txt,22,,
6567,,21,22,25,34,36,49,2006,23,1,raw:bst_649_2006.txt,23,,
6568,,4,11,14,18,30,39,2006,23,2,raw:bst_649_2006.txt,23,,
6569,,3,18,28,41,47,49,2006,23,3,raw:bst_649_2006.txt,23,,
6570,,11,15,20,27,35,48,2006,24,1,raw:bst_649_2006.txt,24,,
6571,,11,14,22,40,41,48,2006,24,2,raw:bst_649_2006.txt,24,,
6572,,9,17,25,32,39,49,2006,24,3,raw:bst_649_2006.txt,24,,
6573,,20,24,39,40,42,48,2006,25,1,raw:bst_649_2006.txt,25,,
6574,,2,8,9,25,44,48,2006,25,2,raw:bst_649_2006.txt,25,,
6575,,2,16,20,21,25,37,2006,25,3,raw:bst_649_2006.txt,25,,
6576,,3,6,7,13,27,47,2006,26,1,raw:bst_649_2006.txt,26,,
6577,,1,25,35,36,40,49,2006,26,2,raw:bst_649_2006.txt,26,,
6578,,10,11,14,25,26,28,2006,26,3,raw:bst_649_2006.txt,26,,
6579,,7,11,34,35,39,49,2006,27,1,raw:bst_649_2006.txt,27,,
6580,,16,19,20,37,43,46,2006,27,2,raw:bst_649_2006.txt,27,,
6581,,3,20,25,26,30,31,2006,27,3,raw:bst_649_2006.txt,27,,
6582,,2,8,26,35,37,47,2006,28,1,raw:bst_649_2006.txt,28,,
6583,,1,9,15,28,46,49,2006,28,2,raw:bst_649_2006.txt,28,,
6584,,4,35,36,37,40,42,2006,28,3,raw:bst_649_2006.txt,28,,
6585,,4,14,22,32,33,34,2006,29,1,raw:bst_649_2006.txt,29,,
6586,,8,29,32,36,42,46,2006,29,2,raw:bst_649_2006.txt,29,,
6587,,3,8,9,23,38,49,2006,29,3,raw:bst_649_2006.txt,29,,
6588,,1,7,12,15,33,34,2006,30,1,raw:bst_649_2006.txt,30,,
6589,,2,15,30,34,42,45,2006,30,2,raw:bst_649_2006.txt,30,,
6590,,6,10,38,40,48,49,2006,30,3,raw:bst_649_2006.txt,30,,
6591,,1,4,7,15,30,41,2006,31,1,raw:bst_649_2006.txt,31,,
6592,,15,22,27,28,29,41,2006,31,2,raw:bst_649_2006.txt,31,,
6593,,19,22,23,32,38,44,2006,31,3,raw:bst_649_2006.txt,31,,
6594,,3,12,15,20,31,33,2006,32,1,raw:bst_649_2006.txt,32,,
6595,,3,5,9,19,34,45,2006,32,2,raw:bst_649_2006.txt,32,,
6596,,2,9,14,16,24,32,2006,32,3,raw:bst_649_2006.txt,32,,
6597,,19,30,32,39,44,48,2006,33,1,raw:bst_649_2006.txt,33,,
6598,,4,5,31,35,36,42,2006,33,2,raw:bst_649_2006.txt,33,,
6599,,19,21,22,26,38,42,2006,33,3,raw:bst_649_2006.txt,33,,
6600,,26,29,37,38,41,43,2006,34,1,raw:bst_649_2006.txt,34,,
6601,,6,7,26,29,30,37,2006,34,2,raw:bst_649_2006.txt,34,,
6602,,4,6,14,35,38,49,2006,34,3,raw:bst_649_2006.txt,34,,
6603,,1,14,21,27,32,39,2006,35,1,raw:bst_649_2006.txt,35,,
6604,,5,10,12,16,39,46,2006,35,2,raw:bst_649_2006.txt,35,,
6605,,13,35,36,41,46,49,2006,35,3,raw:bst_649_2006.txt,35,,
6606,,9,17,24,25,36,38,2006,36,1,raw:bst_649_2006.txt,36,,
6607,,9,22,24,35,39,43,2006,36,2,raw:bst_649_2006.txt,36,,
6608,,7,21,23,35,38,41,2006,36,3,raw:bst_649_2006.txt,36,,
6609,,1,3,22,25,43,45,2006,37,1,raw:bst_649_2006.txt,37,,
6610,,3,14,28,31,38,47,2006,37,2,raw:bst_649_2006.txt,37,,
6611,,7,9,24,31,41,48,2006,37,3,raw:bst_649_2006.txt,37,,
6612,,6,19,20,23,42,47,2006,38,1,raw:bst_649_2006.txt,38,,
6613,,2,4,8,9,24,25,2006,38,2,raw:bst_649_2006.txt,38,,
6614,,13,14,16,18,33,49,2006,38,3,raw:bst_649_2006.txt,38,,
6615,,5,12,13,18,37,44,2006,39,1,raw:bst_649_2006.txt,39,,
6616,,3,25,26,28,32,34,2006,39,2,raw:bst_649_2006.txt,39,,
6617,,14,20,23,24,45,48,2006,39,3,raw:bst_649_2006.txt,39,,
6618,,10,14,26,34,45,48,2006,40,1,raw:bst_649_2006.txt,40,,
6619,,10,11,16,17,23,40,2006,40,2,raw:bst_649_2006.txt,40,,
6620,,12,21,25,29,43,49,2006,40,3,raw:bst_649_2006.txt,40,,
6621,,11,14,18,24,38,40,2006,41,1,raw:bst_649_2006.txt,41,,
6622,,24,29,37,43,45,48,2006,41,2,raw:bst_649_2006.txt,41,,
6623,,6,20,32,38,40,47,2006,41,3,raw:bst_649_2006.txt,41,,
6624,,25,33,35,37,41,45,2006,42,1,raw:bst_649_2006.txt,42,,
6625,,10,14,25,27,44,49,2006,42,2,raw:bst_649_2006.txt,42,,
